300,208.7658718
302,204.8896772
304,183.9774686
306,162.6240087
308,157.582683
310,169.0318759
312,177.0721684
314,169.497371
316,159.3016288
318,141.2132102
320,122.0820716
322,119.5256359
324,148.8914715
326,184.6491648
328,194.1100827
330,144.4226669
332,146.9318337
334,167.7785078
336,171.9545762
338,191.791552
340,210.7663933
342,238.8095032
344,251.4332675
346,239.1532913
348,201.2141974
350,184.1551709
352,189.1190217
354,177.0719931
356,148.2969503
358,129.218157
360,139.0878667
362,166.0311057
364,157.1762525
366,106.9397063
368,93.69913587
370,113.1206954
372,132.6541837
374,106.6317348
376,101.2391063
378,98.78353161
380,86.25234985
382,76.3633956
384,73.42659514
386,76.24216708
388,51.09826638
390,44.59122892
392,30.83064251
394,45.01843662
396,68.49277278
398,84.6220989
400,68.25003769
402,44.40242294
404,59.38011876
406,76.32292771
408,94.51627472
410,75.25441283
412,66.70967486
414,63.35710262
416,55.5260619
418,66.40972096
420,73.75388864
422,46.98432939
424,30.46955427
426,24.7454411
428,44.5729452
430,85.5209827
432,60.55835293
434,36.37856735
436,41.46517348
438,34.31224923
440,51.62755661
442,74.13740311
444,71.72153572
446,67.53352582
448,55.42139946
450,57.79601662
452,58.66560841
454,38.78745208
456,42.45948041
458,82.87518505
460,112.3014624
462,103.3380684
464,68.28190451
466,88.41701525
468,92.80196782
470,91.59588899
472,73.49953926
474,63.67903069
476,79.00268128
478,76.34479363
480,78.94480265
482,121.3060848
484,104.7011684
486,58.32392084
488,40.96767981
490,56.52160376
492,72.75117511
494,44.91448953
496,40.31896956
498,44.12164594
500,67.4741018
502,77.04729518
504,83.11876013
506,72.19959354
508,84.27405622
510,75.25392731
512,50.59864835
514,55.42678942
516,77.95739282
518,86.28183821
520,47.81147065
522,33.59918804
524,56.2361703
526,79.07724192
528,85.93274397
530,58.57551734
532,59.21987689
534,79.59703219
536,71.93708613
538,112.5236693
540,123.7532546
542,109.5005105
544,90.58383612
546,109.9984264
548,75.95508869
550,86.27084316
552,74.0619218
554,39.41153835
556,33.71075653
558,39.86137426
560,39.13060882
562,77.51315749
564,105.4399848
566,82.28367775
568,78.32427095
570,82.28200452
572,82.16855738
574,81.0122671
576,98.17476789
578,81.55131558
580,63.06719196
582,59.38502498
584,65.79887226
586,48.22042504
588,44.42336971
590,66.3584545
592,89.46654076
594,138.6476638
596,139.1567143
598,122.289474
600,108.0777748
602,97.7797269
604,96.78434704
606,122.084084
608,122.536389
610,122.0893639
612,94.34321735
614,81.788686
616,122.0425297
618,135.4774481
620,116.7383763
622,104.9740829
624,107.5834035
626,95.44820739
628,105.1945867
630,122.9957622
632,113.606473
634,112.1413198
636,125.284722
638,155.1559117
640,167.6463184
642,156.5593622
644,172.5524491
646,153.9518857
648,112.4586469
650,146.0149155
652,155.3508329
654,94.61599371
656,106.7855572
658,111.8758726
660,106.6562067
662,106.4551975
664,133.6182167
666,147.1758767
668,190.3977667
670,279.4752011
672,342.0415545
674,412.8054353
676,588.9197944
678,964.807478
680,1505.488252
682,2034.049046
684,2341.923502
686,2296.16829
688,1938.487931
690,1451.97822
692,1001.904506
694,712.2022904
696,548.7166023
698,489.5049476
700,462.5661033
702,434.626324
704,400.9949068
706,396.6650827
708,367.4971093
710,327.8798724
712,298.2217734
714,281.0887252
716,272.1430249
718,271.3221573
720,289.5765938
722,298.5071432
724,306.5177718
726,343.3807512
728,444.6784059
730,563.9094198
732,699.9949592
734,919.0509204
736,1223.313203
738,1497.51429
740,1618.761812
742,1522.931698
744,1251.02473
746,974.6423105
748,725.7131983
750,552.6235723
752,457.831816
754,397.3784631
756,357.7916697
758,338.7953473
760,359.123702
762,377.5769345
764,451.8045824
766,532.816372
768,660.6007453
770,844.1700927
772,1076.55573
774,1301.993697
776,1384.657665
778,1273.450016
780,1033.204601
782,794.8582577
784,602.4784305
786,475.6931279
788,395.333955
790,348.5211798
792,289.5988881
794,257.6330797
796,258.6619847
798,257.1676127
800,236.8269799
