300.00000,204.88103
302.00000,200.13643
304.00000,183.39543
306.00000,163.95830
308.00000,157.14528
310.00000,166.14688
312.00000,174.90431
314.00000,168.01781
316.00000,156.85919
318.00000,143.69467
320.00000,125.57101
322.00000,120.83202
324.00000,149.53133
326.00000,188.49185
328.00000,189.94936
330.00000,149.56570
332.00000,152.18669
334.00000,163.54893
336.00000,168.11148
338.00000,187.61240
340.00000,211.82784
342.00000,239.97697
344.00000,256.22342
346.00000,240.59784
348.00000,201.03581
350.00000,186.71892
352.00000,187.67503
354.00000,175.22664
356.00000,145.66124
358.00000,127.00250
360.00000,136.86227
362.00000,158.69675
364.00000,154.29620
366.00000,113.03630
368.00000,95.98544
370.00000,117.71214
372.00000,132.04607
374.00000,111.82623
376.00000,99.09053
378.00000,92.20551
380.00000,83.17880
382.00000,76.84619
384.00000,79.17640
386.00000,75.11628
388.00000,61.28935
390.00000,43.74398
392.00000,34.22303
394.00000,44.05964
396.00000,67.44611
398.00000,82.94151
400.00000,71.36121
402.00000,46.87950
404.00000,62.51200
406.00000,84.33522
408.00000,87.15550
410.00000,79.44006
412.00000,71.19598
414.00000,61.52315
416.00000,59.05185
418.00000,68.19486
420.00000,72.38744
422.00000,45.28906
424.00000,23.87630
426.00000,25.45165
428.00000,47.86268
430.00000,82.89074
432.00000,64.29926
434.00000,41.02428
436.00000,41.35062
438.00000,36.58735
440.00000,52.44931
442.00000,69.00208
444.00000,75.90845
446.00000,72.92055
448.00000,57.98095
450.00000,59.53941
452.00000,56.83198
454.00000,42.86472
456.00000,48.34294
458.00000,85.35899
460.00000,109.93713
462.00000,98.24001
464.00000,77.82819
466.00000,88.61395
468.00000,97.57393
470.00000,92.48571
472.00000,78.13214
474.00000,66.59615
476.00000,74.03842
478.00000,71.68233
480.00000,87.12221
482.00000,123.24914
484.00000,108.65842
486.00000,58.85503
488.00000,38.03371
490.00000,57.27641
492.00000,70.05151
494.00000,53.88648
496.00000,35.46164
498.00000,40.68939
500.00000,63.64849
502.00000,75.93549
504.00000,74.93312
506.00000,78.01541
508.00000,82.05870
510.00000,70.32358
512.00000,52.57570
514.00000,53.17042
516.00000,75.68208
518.00000,84.91381
520.00000,50.46099
522.00000,36.38279
524.00000,54.30896
526.00000,79.75427
528.00000,83.94286
530.00000,58.36307
532.00000,65.51788
534.00000,78.28220
536.00000,77.77631
538.00000,109.84468
540.00000,127.45815
542.00000,106.78439
544.00000,92.43747
546.00000,107.78807
548.00000,84.95013
550.00000,83.35097
552.00000,72.51369
554.00000,35.48410
556.00000,35.67908
558.00000,43.54567
560.00000,48.77909
562.00000,72.93362
564.00000,105.27653
566.00000,83.53286
568.00000,73.94814
