300.0,17.897716883092947
302.0,66.39580455985494
304.0,49.12679865033541
306.0,76.89919101430516
308.0,108.73047686258084
310.0,121.50977362156439
312.0,151.5926904528028
314.0,157.3642213221908
316.0,181.7023686127494
318.0,188.36687972893426
320.0,202.26490546243693
322.0,249.6584993140582
324.0,259.3893134461603
326.0,238.1129514927506
328.0,234.27228114836618
330.0,235.51938790544364
332.0,251.10217614615158
334.0,253.3220430991488
336.0,236.7165947248167
338.0,226.39897697485898
340.0,229.28173023097926
342.0,225.75347862674255
344.0,214.79766291481184
346.0,251.3906519779327
348.0,278.9862759077554
350.0,308.9136543101858
352.0,318.1896888777552
354.0,294.45875421207137
356.0,326.972776736803
358.0,324.24348876074214
360.0,369.8312274153178
362.0,364.7854608860727
364.0,352.8135836249701
366.0,337.55293572441036
368.0,317.17525489321116
370.0,288.67900677451985
372.0,299.1321441354617
374.0,290.5654270440153
376.0,296.85422980064106
378.0,289.2070867638729
380.0,321.42538105393595
382.0,350.50712623710183
384.0,370.948950412232
386.0,424.4377658629523
388.0,461.46327688365227
390.0,536.0021523010531
392.0,566.5918558793617
394.0,625.7431902224863
396.0,691.2693594154716
398.0,788.1155223960853
400.0,898.3629364503385
402.0,1017.9827941817047
404.0,1163.7900678599624
406.0,1329.42494093346
408.0,1515.1594636987745
410.0,1715.760907136599
412.0,1905.5358599274296
414.0,2159.2783140757683
416.0,2406.9938397790715
418.0,2721.4796446437585
420.0,3020.3048425383918
422.0,3366.1804263961485
424.0,3764.248539018327
426.0,4197.163149859189
428.0,4620.812342948931
430.0,5082.556515335383
432.0,5550.869355904135
434.0,6001.561702051886
436.0,6488.8202860353085
438.0,6944.506120355412
440.0,7350.0609415828085
442.0,7654.942395671116
444.0,7864.4908979574575
446.0,7987.910722377832
448.0,7965.673179310568
450.0,7749.431411499578
452.0,7415.017156169202
454.0,6953.049569019448
456.0,6384.635995329966
458.0,5729.798859002557
460.0,5076.412454059735
462.0,4419.966716570763
464.0,3778.7005226923734
466.0,3193.3121138530664
468.0,2698.342916484101
470.0,2287.297261247742
472.0,1873.1494287115274
474.0,1502.513042757958
476.0,1230.7016492893054
478.0,990.3683286263063
480.0,763.7461920805199
482.0,604.9131455417905
484.0,483.22587941645685
486.0,377.1852830906795
488.0,282.3491119269162
490.0,206.39930095872865
492.0,173.967583936805
494.0,146.17472546084574
496.0,109.17226809467599
498.0,72.69752990123268
500.0,58.38620854885412
502.0,70.49993411017941
504.0,65.24970550854076
506.0,52.085343998537525
508.0,60.5077779076458
510.0,78.14909142441087
512.0,69.13619992081179
514.0,87.00350845240581
516.0,108.8103614116931
518.0,114.55520408342683
520.0,106.85521009710142
522.0,91.24610772094998
524.0,103.57680598072695
526.0,89.5430215953081
528.0,63.70949947326805
530.0,55.812505470682936
532.0,93.12537344235609
534.0,108.53399407303515
536.0,109.72098904090596
538.0,103.88572348134777
540.0,79.85382186359328
542.0,127.21503296970242
544.0,174.42411699168048
546.0,155.59097769111406
548.0,235.64102288883086
550.0,285.72438038988963
552.0,331.37183919405356
554.0,378.7292905942977
556.0,478.7392711123831
558.0,516.5240677023265
560.0,612.2085005113738
562.0,689.3328036794516
564.0,795.1539024993313
566.0,918.4076490772482
568.0,1045.172747492726
570.0,1183.8796506369147
572.0,1361.249378461012
574.0,1491.9425674926142
576.0,1686.4400183828063
578.0,1889.3120277388487
580.0,2138.9924780884403
582.0,2332.4365959202223
584.0,2640.4832377718144
586.0,2892.1815174523863
588.0,3224.768050072002
590.0,3515.667590688903
592.0,3864.1715671366956
594.0,4271.560637465149
596.0,4646.203255018826
598.0,5019.739281852487
600.0,5380.68514003156
602.0,5717.419126972828
604.0,6047.250026437892
606.0,6289.091871036778
608.0,6396.495086234358
610.0,6422.835991300782
612.0,6360.283871706125
614.0,6219.306917173165
616.0,5997.392720991422
618.0,5669.699421148501
620.0,5252.390212489423
622.0,4784.868917061726
624.0,4261.941766660499
626.0,3726.562294311733
628.0,3267.7703000020456
630.0,2791.85970257957
632.0,2428.7814845932035
634.0,2089.3470585785317
636.0,1811.8077977240628
638.0,1573.5150932477677
640.0,1331.2186558512913
642.0,1121.8261095685032
644.0,966.1131098947016
646.0,852.3574870875013
648.0,712.5188906120252
650.0,610.2516354313514
652.0,515.1953664913106
654.0,453.6455832201236
656.0,367.740116531805
658.0,335.57976879810144
660.0,307.44062070641195
662.0,306.25474346562913
664.0,259.8440925741563
666.0,247.2745478688517
668.0,278.4625741489684
670.0,278.5380470258192
672.0,258.18924882461226
674.0,270.1195971372942
676.0,254.8359262258418
678.0,254.54973587176082
680.0,264.1538211706613
682.0,237.5009231464638
684.0,228.08151372070142
686.0,218.44047381747905
688.0,203.29760904674188
690.0,184.515228802127
692.0,196.3073150057107
694.0,191.79339432807893
696.0,145.19412174882595
698.0,180.57186803559927
700.0,180.15886202218897
702.0,167.0041723428717
704.0,185.90814700885534
706.0,175.4213067405262
708.0,155.23613117811067
710.0,169.04174108780342
712.0,157.29282661618393
714.0,128.7591027637622
716.0,122.01214080363937
718.0,102.40441513252102
720.0,85.79090744244465
722.0,63.53567818595373
724.0,67.5732156008408
726.0,59.903700667115906
728.0,71.3505330861156
730.0,53.70452593359527
732.0,68.99056435614077
734.0,71.92162191558334
736.0,67.34768477522412
738.0,73.66877887331215
740.0,60.77956554364191
742.0,59.63663075993437
744.0,32.29935279704765
746.0,52.556694836292465
748.0,56.379389263768424
750.0,58.87495851192823
752.0,36.82235104667498
754.0,52.20356039669995
756.0,58.37952094101426
758.0,93.54421409139889
760.0,68.86661747732319
762.0,59.122124579588714
764.0,62.03005284041233
766.0,67.12433628083433
768.0,84.72520698274474
770.0,75.8912291169446
772.0,91.96928431967822
774.0,70.27927865359071
776.0,46.20318463766307
778.0,46.754553407439644
780.0,36.29829755229563
782.0,37.46037836286897
784.0,43.114295796959
786.0,39.78127664933511
788.0,34.40981194182777
790.0,68.34296317326343
792.0,79.98588301724956
794.0,100.4352705128325
796.0,93.35842119173603
798.0,66.23303599715787
800.0,70.01077870955207
802.0,59.96295466067591
804.0,21.64696276237428
806.0,10.073900790454951
808.0,-4.8050082431735675
810.0,24.17454902936521
812.0,42.21003428305232
814.0,68.92005793551068
816.0,48.69091399558529
818.0,48.57409813358382
820.0,79.16996425121573
822.0,48.9301239979995
824.0,34.171536326698906
826.0,43.999324253913755
828.0,38.78800021006805
830.0,37.027300599759755
832.0,51.841821033303496
834.0,21.433817012479878
836.0,52.9806431009869
838.0,57.73453600110362
840.0,71.06354498347622
842.0,62.04353096283117
844.0,88.8931322423295
846.0,64.85118629245761
848.0,57.99886118491763
