"300.00000,-0.45037"
"2486.00000,75.51581"
"2488.00000,99.31241"
"2490.00000,74.44986"
"2492.00000,44.68210"
"2494.00000,150.34016"
"2496.00000,130.49962"
"2498.00000,73.86500"
"2500.00000,101.08846"
"2502.00000,124.90786"
"2504.00000,70.82930"
"2506.00000,83.34596"
"2508.00000,106.66178"
"2510.00000,62.98048"
"2512.00000,101.74820"
"2514.00000,72.68867"
"2516.00000,44.04277"
"2518.00000,69.14234"
"2520.00000,53.75566"
"2522.00000,67.63914"
"2524.00000,61.87640"
"2526.00000,53.74455"
"2528.00000,78.62285"
"2530.00000,43.85106"
"2532.00000,36.00340"
"2534.00000,49.73461"
"2536.00000,42.56025"
"2538.00000,42.14112"
"2540.00000,52.45623"
"2542.00000,54.14571"
"2544.00000,42.34711"
"2546.00000,41.16718"
"2548.00000,73.82256"
"2550.00000,91.67705"
"2552.00000,64.30157"
"2554.00000,43.85308"
"2556.00000,94.86940"
"2558.00000,75.50169"
"2560.00000,77.64138"
"2562.00000,111.88583"
"2564.00000,53.90692"
"2566.00000,51.03225"
"2568.00000,106.19101"
"2570.00000,127.95207"
"2572.00000,97.54740"
"2574.00000,117.84810"
"2576.00000,139.07948"
"2578.00000,120.93015"
"2580.00000,86.43514"
"2582.00000,79.89256"
"2584.00000,94.68213"
"2586.00000,130.57536"
"2588.00000,123.92184"
"2590.00000,66.03951"
"2592.00000,116.49872"
"2594.00000,123.65329"
"2596.00000,67.14431"
"2598.00000,58.92114"
"2600.00000,116.51457"
"2602.00000,96.92362"
"2604.00000,50.12977"
"2606.00000,42.01440"
"2608.00000,52.77699"
"2610.00000,83.85083"
"2612.00000,84.08759"
"2614.00000,79.85490"
"2616.00000,102.73534"
"2618.00000,102.87192"
"2620.00000,135.25053"
"2622.00000,133.62787"
"2624.00000,104.19538"
"2626.00000,128.06485"
"2628.00000,61.37506"
"2630.00000,115.83291"
"2632.00000,173.14362"
"2634.00000,39.55616"
"2636.00000,59.42784"
"2638.00000,111.31130"
"2640.00000,109.19777"
"2642.00000,101.71104"
"2644.00000,126.52460"
"2646.00000,125.13293"
"2648.00000,86.91531"
"2650.00000,53.89932"
"2652.00000,55.61432"
"2654.00000,59.18607"
"2656.00000,78.60726"
"2658.00000,106.09628"
"2660.00000,100.44181"
"2662.00000,48.18543"
"2664.00000,42.02068"
"2666.00000,55.07504"
"2668.00000,45.83889"
"2670.00000,46.26633"
"2672.00000,82.30160"
"2674.00000,68.28422"
"2676.00000,64.27385"
"2678.00000,122.44717"
"2680.00000,92.19937"
"2682.00000,105.76925"
"2684.00000,143.53062"
"2686.00000,112.71556"
"2688.00000,48.26526"
"2690.00000,75.55109"
"2692.00000,78.10300"
"2694.00000,54.19413"
"2696.00000,107.49674"
"2698.00000,142.46222"
"2700.00000,88.60905"
"2702.00000,45.56041"
"2704.00000,90.43768"
"2706.00000,116.21220"
"2708.00000,44.42110"
"2710.00000,69.39628"
"2712.00000,153.88371"
"2714.00000,100.75826"
"2716.00000,134.61282"
"2718.00000,135.12933"
"2720.00000,83.69353"
"2722.00000,88.43717"
"2724.00000,143.01547"
"2726.00000,177.69576"
"2728.00000,153.37509"
"2730.00000,114.82251"
"2732.00000,135.24045"
"2734.00000,171.72693"
"2736.00000,141.89641"
"2738.00000,123.80340"
"2740.00000,162.20317"
"2742.00000,90.83386"
"2744.00000,198.54385"
"2746.00000,231.17812"
"2748.00000,79.96552"
"2750.00000,146.63414"
"2752.00000,122.05479"
"2754.00000,64.85554"
"2756.00000,87.41472"
"2758.00000,109.92709"
"2760.00000,60.16990"
"2762.00000,50.36955"
"2764.00000,76.09968"
"2766.00000,74.34733"
"2768.00000,79.71471"
"2770.00000,102.94377"
"2772.00000,92.76701"
"2774.00000,36.99827"
"2776.00000,10.65424"
"2778.00000,77.87234"
"2780.00000,84.46360"
"2782.00000,59.62355"
"2784.00000,88.82838"
"2786.00000,49.06304"
"2788.00000,55.42220"
"2790.00000,95.63580"
"2792.00000,84.40509"
"2794.00000,42.97312"
"2796.00000,94.69390"
"2798.00000,79.09338"
"2800.00000,37.59520"
"2802.00000,110.27950"
"2804.00000,94.17949"
"2806.00000,56.09412"
"2808.00000,112.55477"
"2810.00000,207.14224"
"2812.00000,177.12517"
"2814.00000,159.78712"
"2816.00000,225.69814"
"2818.00000,267.67737"
"2820.00000,215.32088"
"2822.00000,273.69147"
"2824.00000,281.76544"
"2826.00000,240.90900"
"2828.00000,259.22421"
"2830.00000,259.89755"
"2832.00000,222.14635"
"2834.00000,155.14471"
"2836.00000,118.12419"
"2838.00000,165.28036"
"2840.00000,207.15503"
"2842.00000,158.73849"
"2844.00000,107.22358"
"2846.00000,130.38086"
"2848.00000,97.34611"
"2850.00000,128.75142"
"2852.00000,201.12227"
"2854.00000,193.57166"
"2856.00000,107.00581"
"2858.00000,107.90495"
"2860.00000,148.86078"
"2862.00000,143.93410"
"2864.00000,114.97620"
"2866.00000,134.12878"
"2868.00000,145.01898"
"2870.00000,138.35852"
"2872.00000,153.71228"
"2874.00000,181.24127"
"2876.00000,149.38037"
"2878.00000,193.79160"
"2880.00000,228.53922"
"2882.00000,74.72941"
"2884.00000,106.94401"
"2886.00000,106.92545"
"2888.00000,55.99763"
"2890.00000,101.44183"
"2892.00000,102.65294"
"2894.00000,115.46661"
"2896.00000,141.42366"
"2898.00000,117.69977"
"2900.00000,56.04707"
"2902.00000,114.15802"
"2904.00000,122.90887"
"2906.00000,67.24006"
"2908.00000,88.72681"
"2910.00000,113.27448"
"2912.00000,148.27531"
"2914.00000,118.34790"
"2916.00000,39.12823"
"2918.00000,65.67451"
"2920.00000,65.83300"
"2922.00000,64.26648"
"2924.00000,115.38373"
"2926.00000,158.29083"
"2928.00000,101.56969"
"2930.00000,105.28178"
"2932.00000,105.74345"
"2934.00000,29.35825"
"2936.00000,82.59061"
"2938.00000,168.01999"
"2940.00000,145.35246"
"2942.00000,84.78662"
"2944.00000,122.10204"
"2946.00000,62.23573"
"2948.00000,114.25021"
"2950.00000,189.47130"
"2952.00000,110.02154"
"2954.00000,152.92230"
"2956.00000,82.64091"
"2958.00000,54.15448"
"2960.00000,166.04298"
"2962.00000,128.01549"
"2964.00000,61.63804"
"2966.00000,121.19685"
"2968.00000,196.58443"
"2970.00000,134.30016"
"2972.00000,130.92480"
"2974.00000,159.90005"
"2976.00000,135.35895"
"2978.00000,104.45301"
"2980.00000,178.83287"
"2982.00000,150.91887"
"2984.00000,141.29919"
"2986.00000,171.08684"
"2988.00000,96.81545"
"2990.00000,116.31546"
"2992.00000,81.85253"
"2994.00000,31.20170"
"2996.00000,93.79973"
"2998.00000,125.83894"
"3000.00000,93.42532"
"3002.00000,68.85592"
"3004.00000,83.83817"
"3006.00000,84.89877"
"3008.00000,73.76962"
"3010.00000,108.42863"
"3012.00000,106.06380"
"3014.00000,34.43418"
"3016.00000,130.22379"
"3018.00000,151.23737"
"3020.00000,91.82031"
"3022.00000,135.02237"
"3024.00000,255.22571"
"3026.00000,156.95447"
"3028.00000,122.58819"
"3030.00000,196.33601"
"3032.00000,119.40939"
"3034.00000,121.96857"
"3036.00000,70.78925"
"3038.00000,49.94934"
"3040.00000,158.46033"
"3042.00000,177.45139"
"3044.00000,214.18930"
"3046.00000,151.79889"
"3048.00000,98.97949"
"3050.00000,282.80634"
"3052.00000,200.90352"
"3054.00000,145.46193"
"3056.00000,265.52420"
"3058.00000,313.59589"
"3060.00000,208.03001"
"3062.00000,265.45822"
"3064.00000,279.77280"
"3066.00000,176.48958"
"3068.00000,324.37274"
"3070.00000,405.01404"
"3072.00000,277.34744"
"3074.00000,174.73878"
"3076.00000,278.79071"
"3078.00000,271.51163"
"3080.00000,195.49232"
"3082.00000,308.92813"
"3084.00000,446.95602"
"3086.00000,153.08031"
"3088.00000,241.85358"
"3090.00000,301.16486"
"3092.00000,139.97565"
"3094.00000,258.69794"
"3096.00000,288.22894"
"3098.00000,219.95576"
"3100.00000,177.79195"
"3102.00000,213.18565"
"3104.00000,262.96548"
"3106.00000,100.97510"
"3108.00000,113.64620"
"3110.00000,291.76337"
"3112.00000,119.04705"
"3114.00000,173.43723"
"3116.00000,245.42021"
"3118.00000,144.97313"
"3120.00000,50.80870"
"3122.00000,64.13288"
"3124.00000,131.28970"
"3126.00000,138.12154"
"3128.00000,113.48643"
"3130.00000,174.23589"
"3132.00000,90.70684"
"3134.00000,32.09290"
"3136.00000,124.23184"
"3138.00000,188.90105"
"3140.00000,78.48965"
"3142.00000,103.75232"
"3144.00000,181.88493"
"3146.00000,108.65144"
"3148.00000,90.27164"
"3150.00000,151.63631"
"3152.00000,223.20355"
"3154.00000,224.52516"
"3156.00000,163.06668"
"3158.00000,178.60431"
"3160.00000,113.90717"
"3162.00000,139.64758"
"3164.00000,353.94794"
"3166.00000,239.20564"
"3168.00000,116.54705"
"3170.00000,168.21768"
"3172.00000,263.34677"
"3174.00000,234.78392"
"3176.00000,125.54541"
"3178.00000,219.48639"
"3180.00000,345.55679"
"3182.00000,180.66545"
"3184.00000,121.76942"
"3186.00000,323.55563"
"3188.00000,297.30951"
"3190.00000,47.51257"
"3192.00000,319.76950"
"3194.00000,189.03760"
"3196.00000,64.34811"
"3198.00000,252.22060"
"3200.00000,241.69478"
