wavelength,intensity
1162.0,256.47576649492447
1164.0,257.53683108909195
1166.0,266.85386248254036
1168.0,295.39851346520425
1170.0,317.13731518468524
1172.0,320.8259420849476
1174.0,286.89201423452295
1176.0,309.41257365829864
1178.0,395.624693240284
1180.0,410.66021083724604
1182.0,435.43510632306254
1184.0,472.8539148671644
1186.0,528.6636796125053
1188.0,596.156577332671
1190.0,580.412040855069
1192.0,584.4767297659929
1194.0,655.4242591576223
1196.0,734.4145594266989
1198.0,784.2596295904725
1200.0,905.7421634270245
1202.0,982.5780735872783
1204.0,1011.8691530364925
1206.0,1143.5911397786506
1208.0,1197.2881087100359
1210.0,1330.042835016347
1212.0,1454.296111654545
1214.0,1383.581732380761
1216.0,1230.2061978230736
1218.0,1019.7894117551507
1220.0,815.8618301391671
1222.0,665.700938203361
1224.0,536.3831555916703
1226.0,427.49552373936126
1228.0,370.6357876762102
1230.0,340.5116778409705
1232.0,293.28752307157725
1234.0,274.4331700262781
1236.0,270.2197030031016
1238.0,272.0774020555435
1240.0,249.35452422360058
1242.0,219.96426595749756
1244.0,247.03440962797603
1246.0,271.66543714079495
1248.0,246.74604044953622
1250.0,240.32978400709266
1252.0,283.25837965574925
1254.0,273.1533303428537
1256.0,257.86234317451937
1258.0,290.325464763359
1260.0,335.45649359378257
1262.0,337.13553441970924
1264.0,370.65709571092356
1266.0,420.05527332965704
1268.0,450.8198605355792
1270.0,529.378122081371
1272.0,644.8846854154093
1274.0,798.1305594259186
1276.0,984.864713510545
1278.0,1215.571514437447
1280.0,1394.32291360597
1282.0,1521.5513431153026
1284.0,1622.708838030271
1286.0,1707.143712456364
1288.0,1684.5085381322078
1290.0,1722.9878775904058
1292.0,1674.8805735545786
1294.0,1469.66317140061
1296.0,1221.2030246765153
1298.0,1006.5406449440778
1300.0,891.5299131757932
1302.0,766.5125443351168
1304.0,626.2841457929193
1306.0,544.2434244526412
1308.0,440.9270005088215
1310.0,339.91314846086993
1312.0,344.41215431370176
1314.0,385.82799171008423
1316.0,362.33351912022556
1318.0,376.1582344919416
1320.0,374.90731950782873
1322.0,374.596803404074
1324.0,486.1082904941982
1326.0,515.2038421770985
1328.0,591.0287367449002
1330.0,798.3552940213672
1332.0,1067.0220893862345
1334.0,1268.8111987176878
1336.0,1534.1820181919236
1338.0,1659.1228982195862
1340.0,1582.9120672314768
1342.0,1516.051172968554
1344.0,1269.3302431563588
1346.0,1015.3031629608075
1348.0,811.9202596436488
1350.0,616.8883452038153
1352.0,501.61773993256804
1354.0,426.49864218779635
1356.0,417.8362893064268
1358.0,439.04147230285065
1360.0,380.6196951828156
1362.0,387.082988172642
1364.0,354.4487252396737
1366.0,252.82464584653894
1368.0,225.8793928946626
1370.0,227.05598352812726
1372.0,237.25458366787848
1374.0,201.44415045864963
1376.0,143.49140341469118
1378.0,140.53142405477863
1380.0,189.44616121575814
1382.0,155.25288367791225
1384.0,126.49884975505255
1386.0,210.83772648895442
1388.0,231.1166664207289
1390.0,225.89928877592806
1392.0,187.52166840744312
1394.0,148.46031021759796
1396.0,159.85741199421997
1398.0,101.11340288674553
1400.0,90.13880011014476
1402.0,131.16918400303564
1404.0,96.29588385615594
1406.0,98.41283110220425
1408.0,80.55268619447511
1410.0,75.60506885732528
1412.0,64.56785739457834
1414.0,40.92892689034569
1416.0,56.28250624258152
1418.0,96.36542915079782
1420.0,118.29264445633096
1422.0,96.73198781075278
1424.0,118.14993862354952
1426.0,120.36778789635342
1428.0,125.29350230633602
1430.0,148.2587202965268
1432.0,128.6985451075937
1434.0,117.87612975359988
1436.0,98.32468088834915
1438.0,117.00640796703051
1440.0,181.65398117733417
1442.0,170.58268337440063
1444.0,164.50398343797897
1446.0,243.43729123237296
1448.0,299.61067220387787
1450.0,216.8798420414521
1452.0,216.41736543907805
1454.0,201.8895601568136
1456.0,147.45111705408618
1458.0,132.2376093546111
1460.0,141.80961630747078
1462.0,141.87973062981433
1464.0,125.02863340654056
1466.0,119.0395453207713
1468.0,161.1643380794239
1470.0,110.0119411397664
1472.0,87.27459487989398
1474.0,112.09766311743286
1476.0,117.9155383921555
1478.0,120.70116858865724
1480.0,175.85466228067853
1482.0,213.95067621864655
1484.0,170.2642397174884
1486.0,80.4890888490019
1488.0,203.8262021515283
1490.0,152.62247689851958
1492.0,86.43128168424757
1494.0,188.80572704657408
1496.0,130.94468310742766
1498.0,197.4753585237761
1500.0,302.08281383771657
1502.0,303.5804806348129
1504.0,305.7395523800727
1506.0,387.77473592203967
1508.0,325.28092810087895
1510.0,359.219134496074
1512.0,540.194527941209
1514.0,374.29747680672943
1516.0,550.1762239513322
1518.0,738.4008925151289
1520.0,807.688202915569
1522.0,1146.9991556970094
1524.0,1392.6042817062544
1526.0,1706.804970953845
1528.0,2157.062417279543
1530.0,2679.6225415055865
1532.0,3254.1811979922163
1534.0,4004.320119025239
1536.0,4594.135977306276
1538.0,4696.355546485122
1540.0,4373.925018334657
1542.0,3677.403531234178
1544.0,2915.10152602417
1546.0,2337.6675740258897
1548.0,2008.391212476458
1550.0,1727.0991133187963
1552.0,1462.98169344207
1554.0,1338.4413795324645
1556.0,1265.7287111695712
1558.0,1128.0232562560889
1560.0,998.8802847936389
1562.0,973.1144114129053
1564.0,907.5294024764299
1566.0,744.1995939422071
1568.0,684.2271178655901
1570.0,690.3446825716451
1572.0,666.1575251581842
1574.0,584.6312195946747
1576.0,519.42504934081
1578.0,528.8461158073419
1580.0,470.0242727217339
1582.0,417.40607442754623
1584.0,412.5272303834131
1586.0,343.10399251548876
1588.0,300.31272066430273
1590.0,299.42375711641466
1592.0,293.56005176843667
1594.0,278.18765281807975
1596.0,321.728369681417
1598.0,300.29681662540963
1600.0,242.33887739180565
1602.0,246.0908483131181
1604.0,280.51624680477045
1606.0,217.78895438555932
1608.0,212.95347143579627
1610.0,236.94057717380574
1612.0,157.3509378870022
1614.0,179.82539206475684
1616.0,166.4070715025685
1618.0,197.37571049226034
1620.0,241.71061362336383
1622.0,125.41610465358382
1624.0,181.87370025121578
1626.0,177.7819083806683
1628.0,87.0783588674542
1630.0,161.7454133105707
1632.0,159.2365755226018
1634.0,155.45328053009877
1636.0,180.79290166663554
1638.0,202.85157903704717
1640.0,170.65361896715393
1642.0,156.9090724003721
1644.0,258.3087273614621
1646.0,296.9817261482649
1648.0,174.0993442343925
1650.0,238.95533312233258
1652.0,248.87490062751584
1654.0,234.33928077579955
1656.0,272.17101665335997
1658.0,218.99356476035484
1660.0,263.6449859087477
1662.0,297.41883218927677
1664.0,237.812975052015
1666.0,180.06819154502372
1668.0,184.32707224815564
1670.0,218.21402336490823
1672.0,218.20231727187377
1674.0,198.93965085927113
1676.0,199.78825708912512
1678.0,203.46080135909116
1680.0,232.05843923923717
1682.0,199.05468854077685
1684.0,104.44556206591304
1686.0,154.75558588755283
1688.0,254.1480426723084
1690.0,246.07333003903904
1692.0,181.67029756048203
1694.0,179.38329754715107
1696.0,130.12969017319904
1698.0,191.12713982930785
1700.0,257.56891392090597
1702.0,194.40351216399173
1704.0,186.87346914128986
1706.0,166.28889365076571
1708.0,200.5540208122869
1710.0,254.81930995153326
1712.0,203.43732140386584
1714.0,105.85419386859375
1716.0,131.85956548656833
1718.0,169.23634091084912
1720.0,135.8808766191371
1722.0,153.62321722136986
1724.0,83.7428743066601
1726.0,76.63112956286125
1728.0,143.8095711433748
1730.0,124.80514290274326
1732.0,98.34545715425823
1734.0,146.10351575041142
1736.0,179.29800376131155
1738.0,136.8974883687407
1740.0,179.68398026956103
1742.0,158.3138479820956
1744.0,177.49675385852788
1746.0,231.39503764865734
1748.0,150.06582149648796
1750.0,98.13646333663047
1752.0,220.90283884624264
1754.0,273.5674392517524
1756.0,179.8595353423698
1758.0,276.7648253334184
1760.0,244.55078849607693
1762.0,184.14195442184942
1764.0,228.35806887027377
1766.0,257.2098259599907
1768.0,233.80191196039985
1770.0,237.95335222140469
1772.0,209.85440660968086
1774.0,160.2364694631995
1776.0,215.06984856640486
1778.0,261.0441140099957
1780.0,228.4622879878432
1782.0,215.24243476621245
1784.0,275.9729456217116
1786.0,243.21298509916363
1788.0,229.06583781944252
1790.0,233.74730136826125
1792.0,199.50563643218527
1794.0,225.11748404062004
1796.0,269.24668418128607
1798.0,214.4112888765638
1800.0,163.61606426401525
1802.0,231.4108494209306
1804.0,157.25018681722304
1806.0,218.3278666929933
1808.0,236.15810786559678
1810.0,142.52027938661092
1812.0,307.1181234142204
1814.0,265.3826016714692
1816.0,208.7308888441228
1818.0,256.77823333995775
1820.0,217.13849525232115
1822.0,282.85906062485105
1824.0,279.1917247925735
1826.0,287.79438083824346
1828.0,335.0907677163745
1830.0,270.6320468268377
1832.0,301.3389424510465
1834.0,249.2864687914189
1836.0,168.44428403844165
1838.0,252.25735695258015
1840.0,181.0276208732609
1842.0,181.40180109000858
1844.0,261.867432607545
1846.0,261.8372675095187
1848.0,192.31583765357618
1850.0,194.97756991378156
1852.0,221.24438209078556
1854.0,217.40849093760545
1856.0,222.1747862619166
1858.0,164.92039489801735
1860.0,131.2918214775908
1862.0,192.49020719642246
1864.0,243.28999514396506
1866.0,151.45033804650723
1868.0,238.78204947285246
1870.0,231.93221681721536
1872.0,128.5029710541292
1874.0,167.14256690310137
1876.0,228.15863376297523
1878.0,269.8647529676883
1880.0,250.6589242345218
1882.0,153.76471928898542
1884.0,105.52302586794616
1886.0,293.87271906021766
1888.0,301.7019852387864
1890.0,186.4274513451787
1892.0,286.2344260849501
1894.0,275.06055400651314
1896.0,312.4248850376497
1898.0,277.2574500987071
1900.0,150.9607965843643
1902.0,251.16656390391043
1904.0,350.8894912347584
1906.0,254.60696994022734
1908.0,178.84623946272748
1910.0,325.86995832989436
1912.0,283.3552650865927
1914.0,246.58986475123535
1916.0,250.60645958671157
1918.0,243.74138948172478
1920.0,303.58943114605194
1922.0,220.18364175532608
1924.0,132.46117219240972
1926.0,171.10419372784094
1928.0,251.35562686724435
1930.0,262.10784838357483
1932.0,242.7402795608335
1934.0,225.08174483663802
1936.0,294.0497765741033
1938.0,430.9686510020074
1940.0,319.7443361353888
1942.0,265.17773478546246
1944.0,361.0628054556547
1946.0,403.5714122429699
1948.0,313.56341585758383
1950.0,333.4890329538674
1952.0,286.2837509850294
1954.0,201.18312866671002
1956.0,417.06882235945517
1958.0,346.18304920225955
1960.0,260.6943393182328
1962.0,301.6074648679773
1964.0,326.00923350155574
1966.0,189.62385374057342
1968.0,199.04537327755483
1970.0,264.68938408895684
1972.0,236.27223581501207
1974.0,135.4189339770489
1976.0,256.74783510443143
1978.0,234.29832546842627
1980.0,129.37142368984607
1982.0,193.6004625291761
1984.0,218.7020898346276
1986.0,180.37445108104941
1988.0,165.32363425221234
1990.0,153.6607619697526
1992.0,130.2840788311068
1994.0,238.73167342402488
1996.0,205.34534598690118
1998.0,125.81606945465926
2000.0,70.98192440512943
2002.0,89.49056853391384
2004.0,94.94037472169838
2006.0,98.49135712554902
2008.0,116.12076998069143
2010.0,133.37881211520525
2012.0,152.76169254625685
2014.0,184.3139322324218
2016.0,195.2083753678464
2018.0,216.71750000485804
2020.0,241.5574557291833
2022.0,254.35457474519484
2024.0,268.29255231272197
2026.0,284.92397405389096
2028.0,288.8339494316159
2030.0,300.28318033940576
2032.0,309.3541325940903
2034.0,297.6016089911783
2036.0,343.1254773341764
2038.0,378.2350965051286
2040.0,404.3902006327711
2042.0,431.0504266755119
2044.0,403.89860871308827
2046.0,410.0689198875176
2048.0,442.83364584393826
2050.0,484.22242639777386
2052.0,470.6571397951621
2054.0,498.5700236853769
2056.0,524.4034685762609
2058.0,521.5842829165259
2060.0,500.51371379823064
2062.0,520.2862792003015
2064.0,530.3296540932786
2066.0,527.8550485648375
2068.0,526.1614782093882
2070.0,528.2895867763759
2072.0,548.3678515146022
2074.0,558.5235490628502
2076.0,543.6364519306645
2078.0,496.55502795205473
2080.0,501.6151789510691
2082.0,522.7465190293863
2084.0,533.2367592725909
2086.0,541.0462215313021
2088.0,544.0878841868157
2090.0,533.6775670314626
2092.0,523.3663282757813
2094.0,535.247174211062
2096.0,536.4358494611156
2098.0,504.9141652624736
2100.0,469.93685624123054
2102.0,474.633995101917
2104.0,487.34416868098754
2106.0,443.24862575142106
2108.0,442.6400334273021
2110.0,453.18068879614844
2112.0,443.97604328085737
2114.0,433.05142121594554
2116.0,447.4974286876125
2118.0,449.0732720511089
2120.0,445.74608403634323
2122.0,446.2044476400264
2124.0,420.74276118935376
2126.0,421.0852888667347
2128.0,429.5641697176026
2130.0,413.9442026965346
2132.0,395.4112104392938
2134.0,431.702936064963
2136.0,433.6998227196042
2138.0,387.793423219493
2140.0,432.5757957837885
2142.0,461.3646842297418
2144.0,457.7161396378009
2146.0,422.42624354039276
2148.0,415.15243951182384
2150.0,416.2175133431469
2152.0,440.6390833230928
2154.0,436.7868567508732
2156.0,398.5375877582521
2158.0,397.50827013680953
2160.0,413.3484146587118
2162.0,425.7265217766049
2164.0,431.62777042199826
2166.0,430.6533445823426
2168.0,407.325943587257
2170.0,394.7807666672985
2172.0,419.79861618247554
2174.0,427.435016358394
2176.0,436.11090466792456
2178.0,433.07042399352173
2180.0,450.7137710924544
2182.0,473.9536638096314
2184.0,488.4014163699776
2186.0,467.2452143797135
2188.0,462.92964954072596
2190.0,464.821150425235
2192.0,464.62847673694745
2194.0,447.52759827989706
2196.0,443.3766819839127
2198.0,474.5183697115248
2200.0,476.73266623599847
2202.0,460.42357373299296
2204.0,492.9883726635352
2206.0,519.6395748791858
2208.0,506.31588926982647
2210.0,503.0376308627389
2212.0,529.4823836263641
2214.0,547.4250184510984
2216.0,575.8330722049773
2218.0,629.0516705403915
2220.0,609.4951234887699
2222.0,613.9045355726159
2224.0,614.563534100346
2226.0,584.4995734965487
2228.0,529.1173472017883
2230.0,563.0923931700839
2232.0,516.9499660390115
2234.0,444.0288600240881
2236.0,467.58592834670213
2238.0,500.5890063511385
2240.0,481.2408669655168
2242.0,474.114746793874
2244.0,491.2864075147193
2246.0,460.45517498865826
2248.0,487.9340938463669
2250.0,479.97887204488404
2252.0,467.28450541031117
2254.0,508.4017544596941
2256.0,480.7597024067977
2258.0,436.599556360852
2260.0,446.0107513454306
2262.0,499.8410528335591
2264.0,496.29542254564853
2266.0,496.40497149217606
2268.0,520.8782265532409
2270.0,529.1983672254286
2272.0,553.9582547487912
2274.0,584.1453467971027
2276.0,551.7288936201877
2278.0,514.0541962267134
2280.0,502.28225359953626
2282.0,524.2330030106908
2284.0,520.8890544348889
2286.0,498.76442768339655
2288.0,478.92176252283633
2290.0,465.64649916911594
2292.0,487.57236019044444
2294.0,502.7307547547747
2296.0,513.3457094045507
2298.0,531.3313437550074
2300.0,560.4845400374427
2302.0,490.4631743370947
2304.0,468.97982159467205
2306.0,487.98205509222885
2308.0,495.92551001859425
2310.0,533.3497409076994
2312.0,535.6330264343917
2314.0,507.7151650124842
2316.0,486.1278625108145
2318.0,433.98818677136825
2320.0,466.57839638320183
2322.0,491.04317189557906
2324.0,463.89798818550327
2326.0,419.33125490077157
2328.0,444.13769311378184
2330.0,428.4035309747576
2332.0,390.92179093071894
2334.0,385.2603031747901
2336.0,352.99457781115706
2338.0,356.9778931181724
2340.0,382.1693662264795
2342.0,356.66317713848736
2344.0,337.6473058768688
2346.0,346.2935481376236
2348.0,312.90364955992806
2350.0,306.9342390198491
2352.0,386.2390586778788
2354.0,331.10273771490387
2356.0,304.3987472539096
2358.0,367.7775684078694
2360.0,412.58358996939893
2362.0,381.57208376425945
2364.0,339.51014220479664
2366.0,323.2251515146082
2368.0,328.55630466658994
2370.0,377.5085914762307
2372.0,369.44794937416424
2374.0,351.5167285792461
2376.0,351.03585621764967
2378.0,338.2230490446441
2380.0,366.1955244693668
2382.0,367.85392779995146
2384.0,325.27116740831394
2386.0,311.455371610926
2388.0,368.4385320916981
2390.0,372.4744041295733
2392.0,387.98757033318066
2394.0,399.69832578324105
2396.0,370.3913977699768
2398.0,413.5538399501771
2400.0,468.01648275711767
2402.0,438.8163848213596
2404.0,408.93621313331425
2406.0,457.65280262303185
2408.0,396.6320136220853
2410.0,337.8544616702731
2412.0,367.97813793878237
2414.0,368.40458152322583
2416.0,319.5273864317835
2418.0,303.5708100397933
2420.0,305.7961836277001
2422.0,282.65375678676327
2424.0,339.67912369012305
2426.0,323.94044750181473
2428.0,241.0355642966349
2430.0,163.31094488346852
2432.0,128.25645541922773
2434.0,171.63345124081042
2436.0,226.98551694298823
2438.0,189.4837681730046
2440.0,122.94021291566467
2442.0,130.0478897482209
2444.0,85.37617034993045
2446.0,52.37971279003782
2448.0,138.70619273630052
2450.0,108.75695734819479
2452.0,44.38901992177486
2454.0,73.2274986494831
2456.0,123.60496728679486
2458.0,87.30124805286444
2460.0,59.31580549176518
2462.0,78.24102830119934
2464.0,117.67880738568009
2466.0,113.19217649518201
2468.0,110.092003717844
2470.0,82.76844932303021
2472.0,80.57815723709768
2474.0,124.17242843503762
2476.0,176.1334970562464
2478.0,119.83876158596335
2480.0,131.41205055539257
2482.0,219.0434686869204
2484.0,187.38213593407855
2486.0,137.95441700976525
2488.0,165.317954014649
2490.0,195.2140590143566
2492.0,181.46007710593375
2494.0,209.65244901140045
2496.0,222.28695651282248
2498.0,178.78177906740845
2500.0,174.91961697347264
