wavelength,intensity
602.0,5745.1116142750325
604.0,6053.712103199315
606.0,6270.973522260983
608.0,6406.757841436911
610.0,6425.77299912646
612.0,6358.3398612447445
614.0,6228.053619277388
616.0,5998.2727655142
618.0,5657.9110924219185
620.0,5265.793673083451
622.0,4778.248765921976
624.0,4245.555068753182
626.0,3720.1635962701494
628.0,3278.6457907714325
630.0,2804.106165584401
632.0,2393.596347824509
634.0,2065.5303187039735
636.0,1804.6138960513524
638.0,1587.6329577137556
640.0,1325.0243492557804
642.0,1135.4476367395323
644.0,993.4991271515609
646.0,830.9911027931996
648.0,716.3236592585729
650.0,613.1676095784086
652.0,514.4405681354539
654.0,431.675944361731
656.0,385.31578403787114
658.0,344.409507080184
660.0,285.4407782059095
662.0,263.29722962522425
664.0,237.2830154087084
666.0,253.9964791844379
668.0,264.823193268847
670.0,271.19388256380483
672.0,266.0011229607289
674.0,282.9712637472572
676.0,252.92526426911007
678.0,260.770174341926
680.0,246.43162031815257
682.0,229.58767403642054
684.0,231.72715222852221
686.0,227.1893637836536
688.0,187.74447584208636
690.0,186.55909819524172
692.0,186.507343261796
694.0,161.11213030341645
696.0,170.68685935600104
698.0,196.22661938909005
700.0,178.20312479318727
702.0,170.2881228628182
704.0,177.5100433535427
706.0,177.78523174492025
708.0,167.0941952092196
710.0,182.44786100794605
712.0,178.57486015402722
714.0,153.41952213919583
716.0,110.05878511555751
718.0,100.67145497252231
720.0,86.3664994267454
722.0,60.34044188625926
724.0,67.06027165202158
726.0,54.77997369856107
728.0,84.63764279426573
730.0,63.230335504812345
732.0,70.1259373641098
734.0,89.44912944223148
736.0,65.79457431359272
738.0,68.00990431396554
740.0,76.06784336844136
742.0,70.30666769983395
744.0,57.4835086584344
746.0,43.453154166392494
748.0,46.14874870852453
750.0,49.65719510692121
752.0,40.37000449383381
754.0,63.84528597919652
756.0,84.53571043642994
758.0,59.751861166076615
760.0,63.239910597940394
762.0,40.48573338803469
764.0,66.22877424453388
766.0,62.18009689325088
768.0,81.55153218071649
770.0,94.05363014405903
772.0,87.05328742301228
774.0,65.98624341521051
776.0,39.58851583047073
778.0,35.73063551495089
780.0,30.289608913394375
782.0,51.55995325405259
784.0,46.786993408499654
786.0,43.69755828417117
788.0,47.63843758533503
790.0,63.41169429543757
792.0,74.1168095186445
794.0,101.24378430591972
796.0,96.51299624620762
798.0,80.8759118135404
800.0,62.6856377584854
802.0,54.67060804002
804.0,56.28244416804796
806.0,22.359224773056557
808.0,14.968749372582586
810.0,9.998670566768837
812.0,39.07752988219194
814.0,57.00378538341758
816.0,48.49875677226892
818.0,30.147977077946567
820.0,72.33691067545543
822.0,67.30210691239591
824.0,35.53375748213818
826.0,42.73339175561343
828.0,30.28204691169971
830.0,47.49698730295704
832.0,50.79780680234423
834.0,39.79017328072277
836.0,40.163770658768634
838.0,58.748428676922714
840.0,94.88292697257592
842.0,78.26697774072962
844.0,68.93368869734076
846.0,64.85282721691158
848.0,67.93770176021931
850.0,82.25011084363834
852.0,39.757397810238785
854.0,37.09380662152198
856.0,50.29555113954224
858.0,51.65281101372307
860.0,51.75449284175892
862.0,30.782926753830928
864.0,52.59797607689221
866.0,42.1267161883838
868.0,55.001702455007226
870.0,67.93130964601944
872.0,40.362235631135746
874.0,49.768002028911745
876.0,72.04723859186892
878.0,67.33482458540183
880.0,45.886145789744035
882.0,70.02594001306309
884.0,76.10343271978417
886.0,94.95603115420545
888.0,97.35858564087394
890.0,87.83564970676392
892.0,93.5650767937553
894.0,95.90742272185145
896.0,87.66852138841415
898.0,96.1022922703956
900.0,63.670605040322535
902.0,76.9633217186679
904.0,102.91411041907767
906.0,76.69421239895817
908.0,60.514883609400925
910.0,52.62295072771629
912.0,80.47083803448223
914.0,44.06093821279684
916.0,32.82037066935281
918.0,-1.73584481867535
920.0,22.40261144123512
922.0,92.11799300990538
924.0,77.90429046211864
926.0,34.0310688662995
928.0,29.464117627021153
930.0,79.92918066049809
932.0,81.3242924156416
934.0,83.40712333612441
936.0,53.218256254749456
938.0,103.5576192947391
940.0,100.38889004789944
942.0,76.0416513693366
944.0,59.37934997288625
946.0,115.6787257359138
948.0,100.93855077470641
950.0,92.29358489464627
952.0,117.51097433575042
954.0,111.67142570180226
956.0,63.79686950565275
958.0,95.37488314668066
960.0,99.2518340410895
962.0,87.1814371328375
964.0,102.6480410851957
966.0,112.59442154703758
968.0,135.66489394771165
970.0,139.62767176358756
972.0,130.16448749437285
974.0,142.01841612561347
976.0,143.94463753220876
978.0,207.55154516563852
980.0,200.9114844506079
982.0,234.79621623504843
984.0,287.90437173506746
986.0,334.7125621516115
988.0,395.0955441580873
990.0,478.4409130398503
992.0,643.7707726290453
994.0,852.5018413125657
996.0,1157.366795520316
998.0,1501.3770670525794
1000.0,1810.9173955513174
1002.0,1875.604636011368
1004.0,1585.659033068685
1006.0,1208.889163456751
1008.0,840.1227620387074
1010.0,548.6324351300258
1012.0,417.77677522671837
1014.0,324.1386448788913
1016.0,256.02319183332634
1018.0,279.7233228212825
1020.0,286.117848197649
1022.0,309.8854370618444
1024.0,386.8858741897286
1026.0,467.76787927964307
1028.0,513.9235561734707
1030.0,578.0427699927093
1032.0,629.5972417031126
1034.0,595.2918756387589
1036.0,471.8500457122596
1038.0,427.52714045568325
1040.0,329.8596213951669
1042.0,277.60561960886133
1044.0,249.3618749388611
1046.0,217.50242134715114
1048.0,200.5982134278213
1050.0,169.20590784930621
1052.0,178.980939519546
1054.0,179.39690283419662
1056.0,206.05369167323494
1058.0,193.77577250978388
1060.0,167.84080843131426
1062.0,170.72341658652212
1064.0,199.64799469039022
1066.0,211.18610771864007
1068.0,178.1078126879879
1070.0,180.0848730672052
1072.0,193.3919867887964
1074.0,216.5054418304795
1076.0,268.959099491415
1078.0,278.72112401005216
1080.0,335.2682096354701
1082.0,426.9633790260091
1084.0,528.8339380564767
1086.0,567.0993313526579
1088.0,516.7964521388828
1090.0,430.3299346123997
1092.0,373.54986119902117
1094.0,302.38728007868076
1096.0,267.16832195867846
1098.0,246.43281252886462
1100.0,248.41185069919365
1102.0,248.13239018868717
1104.0,235.25482595856678
1106.0,237.37338726629088
1108.0,234.13081644330597
1110.0,221.51645003169128
1112.0,187.24229823834952
1114.0,174.86945456864115
1116.0,143.68819617562747
1118.0,152.36477884730328
1120.0,150.59020127884924
1122.0,159.75308007972117
1124.0,126.6400925909896
1126.0,149.27973057839776
1128.0,116.9533869954295
1130.0,117.72535502090571
1132.0,98.91669357281667
1134.0,114.84672709429215
1136.0,99.85069413114837
1138.0,124.44107694553742
1140.0,104.6335410306712
1142.0,131.41794887770945
1144.0,163.04854432521535
1146.0,171.76221086616093
1148.0,207.315085167051
1150.0,269.7520599812015
1152.0,310.46281928848686
1154.0,297.41509147684235
1156.0,299.3542118327514
1158.0,298.12170417312734
1160.0,256.7724696942607
1162.0,224.4759526160299
1164.0,179.19863940342236
1166.0,156.02560354342103
1168.0,145.1308435582043
1170.0,149.68416727865255
1172.0,134.87944766070373
1174.0,187.66736251164633
1176.0,243.75720123882937
1178.0,255.46061839968868
1180.0,323.0486907878571
1182.0,351.22348530746586
1184.0,336.81417129568234
1186.0,308.98862661526437
1188.0,318.5526947283545
1190.0,317.34512920953597
1192.0,352.52091261970503
1194.0,363.27569787140465
1196.0,380.47674392876985
1198.0,377.0075469938378
1200.0,388.0421893436741
1202.0,354.1043315942556
1204.0,339.6385453675028
1206.0,284.8445637240512
1208.0,275.5922052459491
1210.0,240.53852992358117
1212.0,213.6949372750417
1214.0,202.34709454146775
1216.0,207.71568186574376
1218.0,196.23390515675
1220.0,175.82456145663113
1222.0,152.24941245400632
1224.0,156.94198044866133
1226.0,142.84803134698456
1228.0,127.26222293439535
1230.0,100.97808589529163
1232.0,137.12585367101516
1234.0,116.58170490840305
1236.0,108.01279879808006
1238.0,108.60751688863053
1240.0,113.12616703309241
1242.0,117.68061132673924
1244.0,100.9255454945502
1246.0,115.84660744108078
1248.0,101.56104456534781
1250.0,94.85139963051941
1252.0,60.49443907008941
1254.0,69.83723866325039
1256.0,101.6607004228956
1258.0,88.28522089702184
1260.0,57.04567959215889
1262.0,112.30600166890548
1264.0,88.97593628735568
1266.0,69.54153131731857
1268.0,58.290926275043574
1270.0,92.74113263600667
1272.0,64.89951863961997
1274.0,101.38789594972069
1276.0,91.71822982026194
1278.0,80.80230953373128
1280.0,117.74154169719115
1282.0,167.41462641193684
1284.0,162.31143114386387
1286.0,111.02703974209875
1288.0,156.5538531495704
1290.0,151.8149773621185
1292.0,140.7147245929448
1294.0,148.91270840733944
1296.0,191.57379689761305
1298.0,194.1852359581095
1300.0,151.81556060422204
1302.0,135.26890206311595
1304.0,183.87753005562047
1306.0,155.38316584094562
1308.0,165.64179596637706
1310.0,145.91158701790118
1312.0,151.2094332821802
1314.0,156.00956170010397
1316.0,156.72566667582257
1318.0,156.07792094468397
1320.0,122.40440984648892
1322.0,112.62147447161414
1324.0,135.46468080818
1326.0,124.53392090943359
1328.0,145.8944526555296
1330.0,156.8073349021355
1332.0,107.36586955416725
1334.0,151.3030710176763
1336.0,158.8277781018227
1338.0,116.49780495156047
1340.0,98.8076290748022
1342.0,90.40454233313899
1344.0,77.3099727956708
1346.0,141.49559570954636
1348.0,133.3869769336386
1350.0,110.79757660786028
1352.0,125.65134763164696
1354.0,103.94575498010039
1356.0,65.45375122167539
1358.0,80.37050927713601
1360.0,74.2793106968931
1362.0,71.07364703849689
1364.0,64.74759782185102
1366.0,71.31146569767841
1368.0,87.64539799784382
1370.0,75.43533654872348
1372.0,79.37317225769362
1374.0,53.602340310124404
1376.0,44.732945338170765
1378.0,28.609273680351293
1380.0,41.00134743515563
1382.0,34.93416295271317
1384.0,28.03772604010287
1386.0,-1.2886542494266422
1388.0,3.2578552929797215
1390.0,59.28566790323119
1392.0,74.59616831386143
1394.0,-1.870592872346224
1396.0,31.5321677322689
1398.0,35.77597606862803
1400.0,62.58867599478387
1402.0,21.746325164742238
1404.0,34.01567108168467
1406.0,40.47818559413807
1408.0,68.83447311646853
1410.0,96.48613759849931
1412.0,59.136452180363875
1414.0,80.77372458102379
1416.0,92.47742868738916
1418.0,82.62209948329658
1420.0,117.56893874589278
1422.0,101.94263188008067
1424.0,110.73965378565755
1426.0,160.82223977655258
1428.0,158.98449373096477
1430.0,185.51378999079648
1432.0,218.21937166371433
1434.0,276.12578185787476
1436.0,320.6219617036856
1438.0,393.7572974126965
1440.0,383.74039411617593
1442.0,468.6435030053054
1444.0,517.1984483431537
1446.0,540.6727553823704
1448.0,574.563997443757
1450.0,547.7885451363918
1452.0,538.0662853470761
1454.0,504.85762931102283
1456.0,484.3449488794075
1458.0,456.4767476301763
1460.0,372.89072153469976
1462.0,325.02832867301254
1464.0,308.0888724979169
1466.0,300.35759276861006
1468.0,273.46118312739003
1470.0,241.1064122486225
1472.0,201.07878639951295
1474.0,204.9184555254866
1476.0,179.70993832121945
1478.0,144.9342347415995
1480.0,131.4840788919323
1482.0,107.33607503892564
1484.0,123.67425328379439
1486.0,72.48094944228244
1488.0,73.21202332544446
1490.0,91.91460038786947
1492.0,88.18602801740451
1494.0,113.59704612435249
1496.0,147.6620585364769
1498.0,80.51399540601813
1500.0,79.66798443870474
1502.0,96.26803201227523
1504.0,79.65236185999946
1506.0,74.94764045938462
1508.0,49.96824627250289
1510.0,43.53382574152449
1512.0,57.765393615564264
1514.0,42.470346220745185
1516.0,56.5432186110223
1518.0,44.85661863578639
1520.0,36.52182141101949
1522.0,67.4185950321535
1524.0,77.42498407806117
1526.0,52.48867426027934
1528.0,41.41168445432957
1530.0,34.56267953440941
1532.0,76.54318368484043
1534.0,60.561404162075696
1536.0,51.74692071926388
1538.0,40.71307186008403
1540.0,40.18868464835565
1542.0,29.886200340332046
1544.0,19.480831959541554
1546.0,17.31075983249938
1548.0,21.191606205057923
1550.0,7.543629340836309
1552.0,53.857513139413314
1554.0,35.74427788926245
1556.0,22.935581272268195
1558.0,54.77036946402638
1560.0,29.98267535763626
1562.0,1.213500234195509
1564.0,29.785724381236637
1566.0,59.75413853952908
1568.0,32.3093983352278
1570.0,79.58292001134998
1572.0,44.00832078442994
1574.0,65.51183627720961
1576.0,149.08409080916084
1578.0,102.1562511448954
1580.0,179.30762926639858
1582.0,266.4523848799493
1584.0,229.58469030276225
1586.0,231.60748032907676
1588.0,239.6543330993323
1590.0,190.42274058200294
1592.0,196.05956690457342
1594.0,263.9534434820132
1596.0,315.7102346261737
1598.0,366.08615254795325
1600.0,485.99313588567213
1602.0,556.1668978626684
1604.0,474.78120980780704
1606.0,463.10386790463747
1608.0,345.1242778488463
1610.0,253.62230094630115
1612.0,248.5621490564262
1614.0,179.40745282085086
1616.0,112.85788123328845
1618.0,88.62804087308274
1620.0,57.62895487126336
1622.0,106.286009085068
1624.0,75.21553327894675
1626.0,51.53548525364594
1628.0,115.04984730088165
1630.0,98.30597284457802
1632.0,70.02266933165315
1634.0,77.68926318621554
1636.0,65.39918758870705
1638.0,43.7822892837512
1640.0,52.18649074989539
1642.0,72.41645909843929
1644.0,86.60471052840393
1646.0,43.177701724869586
1648.0,51.497440344380436
1650.0,66.06859745207608
1652.0,31.40755208374503
1654.0,55.310866745609815
1656.0,88.4652939839294
1658.0,56.02201921245738
1660.0,28.468902519293344
1662.0,34.024383555728306
1664.0,73.98538298128696
1666.0,89.96000967735387
1668.0,57.488788270743534
1670.0,75.5547032378241
1672.0,69.55830724440979
1674.0,28.59306862207246
1676.0,52.687927410292495
1678.0,31.19230644224293
1680.0,51.50432725842383
1682.0,60.88539187632676
1684.0,22.260415191131074
1686.0,50.56994730886601
1688.0,53.73219739373203
1690.0,69.01417717082751
1692.0,47.39832258007198
1694.0,53.35525601343326
1696.0,32.14598598308339
1698.0,73.90558573660678
1700.0,65.15009930858088
1702.0,27.142740366151745
1704.0,81.88809937778049
1706.0,65.55120643945868
1708.0,76.40679138650852
1710.0,130.5056079305507
1712.0,90.12916336855908
1714.0,146.2902643773013
1716.0,124.83062781967405
1718.0,108.86735683504989
1720.0,198.4844544503449
1722.0,212.94121226247108
1724.0,127.36578383208027
1726.0,170.1290396299005
1728.0,203.598212989404
1730.0,175.87410719888837
1732.0,168.72517469621377
1734.0,167.2315933631072
1736.0,129.34604020924755
1738.0,154.31182810102632
1740.0,101.37540387033727
1742.0,119.97533123092668
1744.0,98.62749100324187
1746.0,103.74236182951326
1748.0,146.48414025658036
1750.0,66.00393136570426
1752.0,84.2887154405359
1754.0,144.08456997046733
1756.0,66.19789030521052
1758.0,35.67631192906329
1760.0,114.7732997217271
1762.0,88.31906565812606
1764.0,46.85994865735132
1766.0,141.45299967088303
1768.0,41.58863030219529
1770.0,40.48958169628857
1772.0,76.65753251027559
1774.0,54.771635888830744
1776.0,40.514658203024176
1778.0,40.51927913312407
1780.0,46.7117320119388
1782.0,65.77859308135508
1784.0,41.82158146516782
1786.0,82.90791500299892
1788.0,47.58951454680505
1790.0,43.47063436050174
1792.0,136.19137114710097
1794.0,79.44721029207302
1796.0,76.90507045455743
1798.0,113.41377613570602
1800.0,102.65490508516106
1802.0,76.44917795362817
1804.0,158.63230392031272
1806.0,115.3779858720217
1808.0,31.029501543375318
1810.0,133.55645902480663
1812.0,159.954135131536
1814.0,125.04721352504018
1816.0,87.98595922508756
1818.0,89.21895257437404
1820.0,62.842888664933696
1822.0,82.20357323648673
1824.0,128.30153869736242
1826.0,112.49787600637278
1828.0,38.458657509363796
1830.0,98.4936971608463
1832.0,29.879920823839438
1834.0,34.5035232652285
1836.0,82.13755459178309
1838.0,57.9167387193063
1840.0,99.49959577569365
1842.0,126.05995548640591
1844.0,72.87836646422284
1846.0,73.4824824305209
1848.0,53.94385739564443
1850.0,51.37807069753734
1852.0,97.92712626971976
1854.0,135.15701964323708
1856.0,80.18050246171154
1858.0,103.43573167614518
1860.0,140.16779094056898
1862.0,124.67059149459497
1864.0,147.34685688754968
1866.0,143.17020029991838
1868.0,182.30164202325037
1870.0,195.93846482205817
1872.0,193.65016894375583
1874.0,226.36042577308368
1876.0,231.56171699783266
1878.0,166.1278571218134
1880.0,206.11253619139598
1882.0,244.32282782721032
1884.0,200.99055165518055
1886.0,135.88744390991843
1888.0,231.33176473987612
1890.0,223.09039398265173
1892.0,-13.450778760281812
1894.0,172.875848585155
1896.0,90.76552636752595
1898.0,52.576869668037915
1900.0,190.8123786919129
1902.0,13.430568381573238
1904.0,113.94897435455734
1906.0,146.74360247136448
1908.0,42.89295934558
1910.0,138.98064540226162
1912.0,137.45543317031215
1914.0,141.56172560842592
1916.0,93.9585503258907
1918.0,96.91040607593402
1920.0,178.32844642501817
1922.0,134.8371378418275
1924.0,127.76974968727572
1926.0,154.79893038361885
1928.0,122.4623008145414
1930.0,43.76311159804733
1932.0,113.45810369432105
1934.0,154.3296461815944
1936.0,133.6700080074516
1938.0,118.58153611236371
1940.0,73.11366674050686
1942.0,162.4273884113705
1944.0,217.2804826226752
1946.0,97.5592767733539
1948.0,202.7448832011885
1950.0,159.53543289127012
1952.0,99.18137500813046
1954.0,160.30921473261648
1956.0,97.97195344010856
1958.0,167.7557716737042
1960.0,138.58900403048887
1962.0,90.83980755897323
1964.0,154.64543417500536
1966.0,52.87479077586049
1968.0,170.75807134973834
1970.0,231.11965501854593
1972.0,91.42957743041643
1974.0,60.32872506203096
1976.0,156.98876834347024
1978.0,57.22564447194313
1980.0,31.700376318539845
1982.0,141.65712124528636
1984.0,3.261836611387814
1986.0,109.92024979512198
1988.0,113.00595016272753
1990.0,-7.915257699925248
1992.0,149.02456133201144
1994.0,32.22674224363904
1996.0,8.335085538865574
1998.0,90.5623587799022
2000.0,143.96128896461641
2002.0,177.45655643383031
2004.0,153.26740514056746
2006.0,149.83909241851907
2008.0,164.49763367562917
2010.0,148.03604942642596
2012.0,171.11674948164324
2014.0,156.36663521676297
2016.0,160.14368466025277
2018.0,140.58422597281492
2020.0,141.06030230452197
2022.0,179.3433094006422
2024.0,159.887498091068
2026.0,183.15440387062895
2028.0,165.08786417901405
2030.0,153.93051622748098
2032.0,132.82672017982244
2034.0,128.34331760337437
2036.0,138.76415600048807
2038.0,153.43637153453687
2040.0,159.0475465886391
2042.0,156.66346914785225
2044.0,159.17828518639246
2046.0,125.87784746024721
2048.0,119.32023013983385
2050.0,138.84157442450189
2052.0,157.34334970745095
2054.0,164.26789706020338
2056.0,144.48202034162222
2058.0,101.5412462599419
2060.0,132.76735033452258
2062.0,108.75812786256903
2064.0,98.10518396739016
2066.0,121.18214781709025
2068.0,146.17278353980697
2070.0,98.08618450312018
2072.0,102.96655353731933
2074.0,127.45902272119027
2076.0,116.92517691519853
2078.0,96.17631768158738
2080.0,102.43108884281128
2082.0,84.63881201392013
2084.0,79.53915980422346
2086.0,63.33963282087835
2088.0,41.98034056547463
2090.0,36.770043165625786
2092.0,36.37716889484861
2094.0,56.00060514961393
2096.0,82.59630332508198
2098.0,106.6206413760219
2100.0,111.15410896767071
2102.0,125.82558101156663
2104.0,154.41933056992073
2106.0,150.32568320654153
2108.0,117.11040441387517
2110.0,109.22618983525325
2112.0,156.3857973285414
2114.0,156.86625523775723
2116.0,152.9292153287286
2118.0,140.67412192550202
2120.0,138.9585923386572
2122.0,131.59289791961817
2124.0,145.4950331978683
2126.0,128.65966816652852
2128.0,144.55942470200392
2130.0,208.40819031310457
2132.0,170.59124542594182
2134.0,198.8485454909336
2136.0,190.64084936932653
2138.0,162.21386016620247
2140.0,174.52693688689973
2142.0,170.87642157794218
2144.0,182.2581602114812
2146.0,222.15439477115805
2148.0,236.7309010493036
2150.0,206.14835383730573
2152.0,179.57574907318804
2154.0,161.33506562655572
2156.0,182.20335369224892
2158.0,200.46451162835814
2160.0,197.44887094497088
2162.0,163.37955324611676
2164.0,164.14312540700038
2166.0,182.35735440432225
2168.0,160.42051772678613
2170.0,131.49436647040272
2172.0,170.82392726398595
2174.0,142.01120523167094
2176.0,152.63832179552566
2178.0,156.60901881809346
2180.0,184.8604198364678
2182.0,136.51875643151433
2184.0,144.53460125350534
2186.0,153.1610192255296
2188.0,132.53892575326182
2190.0,151.73643547220132
2192.0,191.81223243581252
2194.0,128.42229814720997
2196.0,124.4125755260999
2198.0,146.55547239762575
2200.0,163.8736249187081
2202.0,109.19494651184502
2204.0,136.86952572509983
2206.0,163.33039398758646
2208.0,148.6930837745078
2210.0,156.27667357042733
2212.0,145.08287496221132
2214.0,140.71835770436107
2216.0,141.3603025132477
2218.0,143.72899124057685
2220.0,173.90773171840388
2222.0,164.1464226717366
2224.0,127.35774874273231
2226.0,135.6130685513903
2228.0,199.33373565026622
2230.0,160.76360060492655
2232.0,173.59806509481314
2234.0,207.51658305620828
2236.0,152.1301064055237
2238.0,172.18338789084672
2240.0,154.1197952033285
2242.0,145.5036156342703
2244.0,125.9049248673269
2246.0,154.72176812642095
2248.0,155.98174026287313
2250.0,133.06872424255582
2252.0,119.2159307925616
2254.0,139.2004666146234
2256.0,160.42234596454887
2258.0,136.5344438294554
2260.0,142.94665422104538
2262.0,187.99795356181517
2264.0,178.58066232816935
2266.0,136.86482730945627
2268.0,159.40246755202614
2270.0,156.16722451728256
2272.0,113.55794434732529
2274.0,123.20234295495919
2276.0,138.26617040306496
2278.0,149.70524069892014
2280.0,103.85790089524478
2282.0,158.06870266823915
2284.0,123.19271399574903
2286.0,123.32652949212857
2288.0,138.00599057349928
2290.0,118.90895973759955
2292.0,114.14590836842143
2294.0,115.54515099351501
2296.0,130.83691137261573
2298.0,139.5249248509933
2300.0,130.8066855321149
2302.0,145.0772523037338
2304.0,158.97270882934433
2306.0,141.65973106455806
2308.0,164.67094824337047
2310.0,175.75911442010621
2312.0,131.57028341895983
2314.0,128.21697727767284
2316.0,156.71075152637763
2318.0,94.20212402472576
2320.0,88.58825395981151
2322.0,123.63332523722151
2324.0,126.73905042724004
2326.0,91.84100750834267
2328.0,64.86461126236793
2330.0,104.2205393566197
2332.0,81.84338740443951
2334.0,80.87739538866381
2336.0,79.91408774012075
2338.0,80.77692546094045
2340.0,82.59616481730421
2342.0,78.82208056302099
2344.0,99.6708331733769
2346.0,82.36978467647394
2348.0,63.56205816186266
2350.0,73.4993343498529
2352.0,76.89693781722315
2354.0,75.75326747838739
2356.0,96.67929333184195
2358.0,70.33821993460685
2360.0,74.62937393443217
2362.0,95.97287420850306
2364.0,44.90692212774837
2366.0,92.50308028364401
2368.0,140.2397084825935
2370.0,75.0952209541485
2372.0,41.067575910882674
2374.0,61.474538691777575
2376.0,111.98144292385328
2378.0,88.18400975702647
2380.0,89.63502565261037
2382.0,61.25302861372705
2384.0,2.880294075990385
2386.0,69.83207836003174
2388.0,76.89860548506104
2390.0,48.46740641982298
2392.0,41.61279533477372
2394.0,24.47978774040999
2396.0,16.690995000259527
2398.0,6.225003332692171
2400.0,-13.255457992758663
2402.0,14.431443880417879
2404.0,-2.3040420841463636
2406.0,-1.437380058642983
2408.0,25.133412932879505
2410.0,23.846663799930962
2412.0,39.56395460382155
2414.0,58.170027604706505
2416.0,15.891127208160057
2418.0,10.549638290699633
2420.0,31.183336343611124
2422.0,40.65604155882732
2424.0,104.36981827420014
2426.0,93.59976824484049
2428.0,55.62941055384007
2430.0,87.38589319605451
2432.0,71.40949463756057
2434.0,84.23366128425478
2436.0,110.7385201875209
2438.0,90.68335177249322
2440.0,78.09277928002437
2442.0,119.83754005049471
2444.0,121.63935569364227
2446.0,61.61682963797966
2448.0,80.80956088646828
2450.0,133.33736518297056
2452.0,110.8304049175816
2454.0,102.72251173887275
2456.0,90.21740452136552
2458.0,108.7144325491169
2460.0,104.69430909117486
2462.0,121.8191445882194
2464.0,106.38141911484198
2466.0,111.82843841237263
2468.0,85.7993409265115
2470.0,102.8526308117656
2472.0,137.4680812848437
2474.0,130.155743654438
2476.0,96.5866943983327
2478.0,103.29598712912366
2480.0,82.62999570937056
2482.0,78.70899268185454
2484.0,68.82068137241382
2486.0,89.00944015017862
2488.0,108.8059635655656
2490.0,76.47384268957784
2492.0,50.31877814391279
2494.0,111.86633099956785
2496.0,96.48981746507263
2498.0,61.85947555523924
