300.00000,0.43271
302.00000,0.01061
304.00000,0.23538
306.00000,0.80193
308.00000,-1.20961
310.00000,7.77787
312.00000,35.26295
314.00000,32.62691
316.00000,37.86940
318.00000,47.80312
320.00000,40.21174
322.00000,62.14849
324.00000,102.74636
326.00000,128.96750
328.00000,138.89565
330.00000,158.07953
332.00000,177.31804
334.00000,184.11041
336.00000,188.58493
338.00000,209.52505
340.00000,245.91740
342.00000,281.37183
344.00000,308.39008
346.00000,327.35291
348.00000,333.42282
350.00000,308.67047
352.00000,252.08075
354.00000,186.38840
356.00000,146.03267
358.00000,144.24675
360.00000,131.81438
362.00000,111.62928
364.00000,99.95045
366.00000,94.28629
368.00000,105.13629
370.00000,112.71136
372.00000,107.96474
374.00000,98.23054
376.00000,90.34009
378.00000,94.83335
380.00000,102.62318
382.00000,101.89585
384.00000,94.09075
386.00000,87.95396
388.00000,80.69309
390.00000,83.56402
392.00000,99.31315
394.00000,104.61201
396.00000,108.39038
398.00000,108.09669
400.00000,114.12463
402.00000,144.38387
404.00000,181.43671
406.00000,231.37541
408.00000,299.01544
410.00000,361.95517
412.00000,393.35745
414.00000,443.64227
416.00000,514.42596
418.00000,599.55292
420.00000,698.58569
422.00000,777.38397
424.00000,872.66724
426.00000,999.75128
428.00000,1130.05542
430.00000,1243.02368
432.00000,1383.39429
434.00000,1520.67236
436.00000,1622.14526
438.00000,1708.90771
440.00000,1815.65674
442.00000,1927.79395
444.00000,1989.21924
446.00000,1982.07410
448.00000,1953.57825
450.00000,1897.13147
452.00000,1805.17859
454.00000,1678.98230
456.00000,1531.04468
458.00000,1384.80957
460.00000,1236.03662
462.00000,1082.55688
464.00000,940.60828
466.00000,823.70996
468.00000,697.20093
470.00000,579.56134
472.00000,479.58060
474.00000,389.63367
476.00000,333.74570
478.00000,274.29483
480.00000,211.66933
482.00000,170.26680
484.00000,143.65042
486.00000,103.30438
488.00000,65.30215
490.00000,45.76794
492.00000,37.87344
494.00000,35.28237
496.00000,46.77330
498.00000,48.21223
500.00000,35.11259
502.00000,41.71941
504.00000,44.47066
506.00000,55.88533
508.00000,63.75777
510.00000,46.93101
512.00000,41.22231
514.00000,41.03799
516.00000,46.20103
518.00000,41.46655
520.00000,13.36661
522.00000,38.03131
524.00000,56.76090
526.00000,45.76088
528.00000,50.73991
530.00000,69.49250
532.00000,79.17680
534.00000,80.33331
536.00000,74.44197
538.00000,55.13778
540.00000,50.98273
542.00000,74.62070
544.00000,96.31492
546.00000,85.35527
548.00000,64.59015
550.00000,58.12659
552.00000,59.29849
554.00000,58.31453
556.00000,64.66819
558.00000,86.01521
560.00000,110.07109
562.00000,126.26331
564.00000,130.94376
566.00000,126.29750
568.00000,145.60309
570.00000,185.12755
572.00000,220.65018
574.00000,248.72055
576.00000,295.35754
578.00000,359.33231
580.00000,423.43716
582.00000,474.99969
584.00000,520.72760
586.00000,590.20935
588.00000,677.96991
590.00000,762.11267
592.00000,848.00543
594.00000,971.46899
596.00000,1068.49243
598.00000,1153.19543
600.00000,1269.03040
602.00000,1351.81519
604.00000,1386.01807
606.00000,1416.93604
608.00000,1453.85498
610.00000,1450.87903
612.00000,1411.35901
614.00000,1369.03845
616.00000,1320.39758
618.00000,1247.09509
620.00000,1158.53394
622.00000,1034.72998
624.00000,897.23956
626.00000,768.29999
628.00000,641.96826
630.00000,521.85358
632.00000,432.28195
634.00000,377.12643
636.00000,345.05740
638.00000,332.67639
640.00000,326.56122
642.00000,308.51877
644.00000,271.01056
646.00000,225.32594
648.00000,193.51990
650.00000,182.47911
652.00000,173.86330
654.00000,154.98584
656.00000,149.01794
658.00000,179.28265
660.00000,174.86774
662.00000,155.35257
664.00000,202.81543
666.00000,228.39716
668.00000,322.62830
670.00000,444.67679
672.00000,528.61938
674.00000,697.63123
676.00000,1045.89600
678.00000,1658.82336
680.00000,2507.23853
682.00000,3398.79199
684.00000,4032.63232
686.00000,4042.09595
688.00000,3453.96216
690.00000,2607.75659
692.00000,1823.44995
694.00000,1277.32300
696.00000,967.97284
698.00000,826.51416
700.00000,784.33081
702.00000,767.23309
704.00000,737.58832
706.00000,690.48999
708.00000,640.49823
710.00000,595.91589
712.00000,528.73376
714.00000,464.85535
716.00000,427.47403
718.00000,407.53815
720.00000,402.92572
