wavelength,intensity
838.0,50.261598731013414
840.0,87.07033044434333
842.0,78.8299140088645
844.0,70.84658926445438
846.0,63.532138154020636
848.0,72.92720325686784
850.0,74.29087682703857
852.0,40.512234813798834
854.0,10.24137718175658
856.0,54.402467158239105
858.0,63.11301921010641
860.0,77.80792071515681
862.0,49.30927775990988
864.0,62.36599484004689
866.0,56.52622983718649
868.0,76.94008565863987
870.0,85.51434272245969
872.0,53.36062331904827
874.0,50.201814114426185
876.0,74.00909790644182
878.0,64.98091646558753
880.0,65.2004307247611
882.0,74.53657794414069
884.0,94.40623253219479
886.0,95.39427790882908
888.0,121.81217396941483
890.0,81.36142359718347
892.0,88.07971447974171
894.0,101.19005090598984
896.0,102.06337462306217
898.0,78.00061338526908
900.0,81.71477970572319
902.0,86.47198712970582
904.0,98.38780563228134
906.0,76.52363736473501
908.0,49.59003079980552
910.0,55.01087671277371
912.0,68.402502796024
914.0,50.78320054138915
916.0,38.16106636401047
918.0,6.576148457728793
920.0,32.94855415561379
922.0,47.29266837010638
924.0,71.87264934296522
926.0,44.7046882584412
928.0,36.41546296769928
930.0,90.0757773892176
932.0,81.10956524716286
934.0,89.33877505943015
936.0,60.720693018178366
938.0,80.0978093564426
940.0,107.63275134551317
942.0,94.50346507094801
944.0,61.61935325243923
946.0,125.402972258305
948.0,123.79997905903826
950.0,96.66493476665859
952.0,140.9356629128545
954.0,101.51219428594796
956.0,95.93502191699059
958.0,102.05607411937838
960.0,100.06354655425231
962.0,97.26335026201639
964.0,104.8010946771193
966.0,103.04040156322151
968.0,127.75193971008284
970.0,149.64581657484334
972.0,154.10606081413016
974.0,140.5045383638416
976.0,167.62920413749862
978.0,198.026980229109
980.0,208.42687731470735
982.0,227.30309066913532
984.0,265.9550516509599
986.0,343.32653029227595
988.0,381.94874286372124
990.0,481.30900929299884
992.0,625.998297304873
994.0,831.8488013892202
996.0,1139.933378179751
998.0,1530.5271066894604
1000.0,1828.5103308561188
1002.0,1842.3639732307151
1004.0,1584.593386337013
1006.0,1215.2492129189395
1008.0,825.1917087417386
1010.0,570.780645378877
1012.0,394.4567905342563
1014.0,345.5130813270148
1016.0,274.24013560643743
1018.0,281.9471180340556
1020.0,311.4525340684754
1022.0,327.19917759115543
1024.0,346.64137028457793
1026.0,455.53497703181506
1028.0,514.8951330633159
1030.0,570.859980876775
1032.0,619.160281360801
1034.0,598.6413242262173
1036.0,496.31883103755155
1038.0,386.42339482111936
1040.0,343.2050374906172
1042.0,253.04091625784073
1044.0,236.23725364831526
1046.0,210.51402354086858
1048.0,178.65469474500628
1050.0,180.73478292325473
1052.0,169.2175921396376
1054.0,188.27105367022557
1056.0,189.1946931707793
1058.0,182.35486337146884
1060.0,181.04918750921013
1062.0,174.34554186445786
1064.0,201.87153200177897
1066.0,206.33544256921158
1068.0,174.12485006851557
1070.0,185.78056031858637
1072.0,201.89375455653146
1074.0,214.40228070624377
1076.0,267.0536363201624
1078.0,281.3494625901938
1080.0,312.16653850273275
1082.0,437.45276649324416
1084.0,541.67569843715
1086.0,546.88498106453
1088.0,539.704310865087
1090.0,442.7564003063687
1092.0,358.8767318017261
1094.0,303.172456035064
1096.0,244.32501869259704
1098.0,250.46915853462497
1100.0,255.1695521945272
1102.0,240.6727523296233
1104.0,228.18901733462096
1106.0,205.35773964242784
1108.0,238.4971968652403
1110.0,210.20995499137092
1112.0,189.51219321574266
1114.0,155.40921045140928
1116.0,158.4893303793197
1118.0,163.76133024723055
1120.0,155.9659666245211
1122.0,127.59259407954693
1124.0,111.21586038517762
1126.0,147.09206408161862
1128.0,118.12075423540644
1130.0,118.34127417674453
1132.0,127.17769906946
1134.0,117.3885003787192
1136.0,116.839788487836
1138.0,117.5756520004268
1140.0,107.88782108336152
1142.0,116.79734605994302
1144.0,154.8447792002136
1146.0,180.35167818615767
1148.0,208.27608994972354
1150.0,256.01175147713224
1152.0,293.1378093845847
1154.0,285.7107842567199
1156.0,306.1480819305168
1158.0,271.1166606871857
1160.0,272.44048461676056
1162.0,213.29334008718976
1164.0,188.02955986324213
1166.0,165.57311703407512
1168.0,112.78413393559875
1170.0,141.30734588762346
1172.0,127.41676049934048
1174.0,170.53944974014456
1176.0,236.7829602189144
1178.0,254.5092253154063
1180.0,315.41737624766006
1182.0,344.08658619492223
1184.0,325.0383729941619
1186.0,328.4003398344667
1188.0,321.28362775974364
1190.0,331.7889782701766
1192.0,360.5450198972696
1194.0,356.93104408830465
1196.0,374.7308824054293
1198.0,369.182373199609
1200.0,344.8563224187834
1202.0,358.4432059866686
1204.0,342.02088799503156
1206.0,287.19951953738496
1208.0,276.8153496226317
1210.0,253.39120971462972
1212.0,214.8197410652036
1214.0,201.17554850048666
1216.0,205.26762707115392
1218.0,180.49241129363313
1220.0,165.92910251630283
1222.0,152.41099265360052
1224.0,150.64193239105836
1226.0,156.85546685302734
1228.0,137.87556163966067
1230.0,98.58610460155786
1232.0,124.10088922066213
1234.0,118.88153179758665
1236.0,94.29726919349983
1238.0,110.65103111770846
1240.0,117.56672578036857
1242.0,101.48475567745893
1244.0,106.37209531496453
1246.0,84.95498537708653
1248.0,97.44900711387662
1250.0,105.91468863499374
1252.0,73.15502303314315
1254.0,91.24396076529337
1256.0,90.55924595098395
1258.0,97.79429819677492
1260.0,70.3829025322882
1262.0,67.99590472666695
1264.0,95.81179714673034
1266.0,84.22200219871831
1268.0,71.86095808853472
1270.0,76.22649214396134
1272.0,88.78259730323808
1274.0,103.9503129685246
1276.0,67.8731870149481
1278.0,47.764783550622596
1280.0,136.27831355521334
1282.0,150.04742083776483
1284.0,160.23459369718228
1286.0,136.03971134676664
1288.0,138.52918960298518
1290.0,162.2813422259284
1292.0,150.13334939500012
1294.0,156.7252793828607
1296.0,185.526812293496
1298.0,201.35771751282945
1300.0,139.189745658623
1302.0,164.7279609635709
1304.0,160.36609734277488
1306.0,171.0335039037133
1308.0,161.75501123532493
1310.0,137.38305014435628
1312.0,127.7053053318592
1314.0,136.07268659550977
1316.0,161.89415559982513
1318.0,149.61434640368083
1320.0,127.09642124728889
1322.0,102.75884448953
1324.0,149.11668578806479
1326.0,140.86458688765384
1328.0,168.4651403834231
1330.0,146.17302045654532
1332.0,97.44348259223096
1334.0,125.01510510630841
1336.0,142.00344606067586
1338.0,115.42409356353257
1340.0,116.70343041643385
1342.0,121.20260973117027
1344.0,113.13427572480026
1346.0,126.99845224298959
1348.0,147.79063875986262
1350.0,101.39248874370485
1352.0,86.36600446324164
1354.0,75.72709270724545
1356.0,63.93639848630296
1358.0,78.41976150273977
1360.0,84.56297327778151
1362.0,81.95168359209188
1364.0,51.58478165119186
1366.0,95.5725958843267
1368.0,71.54696630723404
1370.0,99.334192155332
1372.0,70.31490013957531
1374.0,68.89667228892297
1376.0,44.90379827823835
1378.0,33.43569394526387
1380.0,37.857042379226314
1382.0,38.519064872384725
1384.0,21.164235977343356
1386.0,8.202364406487646
1388.0,19.55581701267116
1390.0,55.385541350453686
1392.0,74.67312472430726
1394.0,1.9757625048705112
1396.0,14.929657817995942
1398.0,32.257686199874094
1400.0,43.23828222920514
1402.0,18.689465987387727
1404.0,24.7403921831242
1406.0,55.57950891447746
1408.0,71.30307798180097
1410.0,57.221096744908905
1412.0,38.0513614215837
1414.0,73.10745744454043
1416.0,92.31793858213175
1418.0,103.3218597886003
1420.0,111.20526039375864
1422.0,78.43023964279446
1424.0,121.33065706320771
1426.0,146.83773816756255
1428.0,160.0549488038804
1430.0,170.22343654741215
1432.0,233.73968516375754
1434.0,280.73353492782934
1436.0,319.42745109230003
1438.0,382.26992010380354
1440.0,402.95919330569114
1442.0,481.3231548359927
1444.0,494.67952281682165
1446.0,535.7283964494052
1448.0,543.470486366757
1450.0,564.5003308733221
1452.0,521.3159494977966
1454.0,506.05643922653394
1456.0,471.24374764581455
1458.0,449.2634878308363
1460.0,368.1080928927945
1462.0,343.0358378682796
1464.0,314.88443932992527
1466.0,293.9996189704791
1468.0,268.04504262792074
1470.0,254.08645724589178
1472.0,231.47611010491875
1474.0,198.95497224374233
1476.0,206.23435012165803
1478.0,142.9173921642591
1480.0,109.706200864457
1482.0,106.05151018228611
1484.0,105.47596860232942
1486.0,68.43325335135006
1488.0,78.59970700161917
1490.0,81.14000345232391
1492.0,86.5581715548296
1494.0,121.06546885685131
1496.0,114.42903467430283
1498.0,97.75385534613324
1500.0,73.42272065130908
1502.0,109.9091957706375
1504.0,77.67205083376764
1506.0,63.431002586667724
1508.0,66.61286414365458
1510.0,49.61762348754035
1512.0,59.19339572071066
1514.0,47.51598421553802
1516.0,44.12833304250932
1518.0,37.962729794822685
1520.0,41.053298042957536
1522.0,60.417785493765706
1524.0,68.25457729948641
1526.0,58.295996559425014
1528.0,46.89947702441741
1530.0,38.1069809820426
1532.0,75.17160480520236
1534.0,72.4235227298619
1536.0,82.05008318175155
1538.0,71.5512612627162
1540.0,26.860319835366035
1542.0,32.47085997209921
1544.0,29.602696923866368
1546.0,24.14046298398401
1548.0,11.08948999454718
1550.0,10.432140789451214
1552.0,40.493385049669065
1554.0,35.1052618104182
1556.0,20.461774802831652
1558.0,34.47193235830065
1560.0,16.231534544517707
1562.0,5.188520897097694
1564.0,30.74295919018443
1566.0,39.04463889413992
1568.0,23.193980413168447
1570.0,83.02635623979181
1572.0,57.28196215233427
1574.0,49.35016215561892
1576.0,159.5023776570652
1578.0,127.33462297367913
1580.0,194.12232891607158
1582.0,256.6896136864432
1584.0,205.6958299380422
1586.0,239.6405234843403
1588.0,214.19945848196096
1590.0,175.44011069985478
1592.0,200.37020080899472
1594.0,251.60946814547754
1596.0,327.59073770871044
1598.0,371.2133519006483
1600.0,478.9526552413491
1602.0,536.2275735824957
1604.0,495.92129725359865
1606.0,442.41854397161774
1608.0,347.03748428500637
1610.0,257.49051521834883
1612.0,251.7745983847708
1614.0,191.5412934545196
1616.0,158.86106015328443
1618.0,83.28742048990206
1620.0,72.76559602415227
1622.0,127.13963390575658
1624.0,63.74104856793332
1626.0,63.36265118869688
1628.0,97.32849268183259
1630.0,82.39073645026204
1632.0,77.91033058716806
1634.0,65.50816536975198
1636.0,60.196603493745535
1638.0,29.268747469614773
1640.0,50.73248992317141
1642.0,97.21454168810804
1644.0,72.62722497058132
1646.0,46.79117825508107
1648.0,52.53118750046785
1650.0,56.05327958190968
1652.0,41.35342627793513
1654.0,57.14885195816588
1656.0,103.37778898594209
1658.0,63.765598029350144
1660.0,40.47647793714065
1662.0,52.57643060324098
1664.0,59.71925265387908
1666.0,86.07822427996422
1668.0,60.34757824176074
1670.0,69.31256614515448
1672.0,67.82188605936958
1674.0,16.577761575559634
1676.0,40.84378654655283
1678.0,13.918803107537771
1680.0,32.13896919170262
1682.0,67.4422518585997
1684.0,22.09466258335737
1686.0,21.151322185430494
1688.0,40.52294334318434
1690.0,51.272786528020674
1692.0,57.50324788688634
1694.0,47.57896014331932
1696.0,45.221289047910886
1698.0,53.41507249452672
1700.0,48.955778860325815
1702.0,31.337300564903497
1704.0,80.94211144551006
1706.0,39.72765534398842
1708.0,78.76769193285119
1710.0,150.1134042941122
1712.0,101.45297115485074
1714.0,145.49393763694653
1716.0,127.7480456698856
1718.0,89.56207883279168
1720.0,181.75734160594976
1722.0,193.03709522715425
1724.0,138.62754051696857
1726.0,145.53963474319073
1728.0,236.0718799978558
1730.0,165.65078486211968
1732.0,157.27938985849642
1734.0,142.12884167168355
1736.0,136.67176553753598
1738.0,150.81812938400455
1740.0,123.95901894376952
1742.0,142.79118509161125
1744.0,108.49915611337025
1746.0,90.90549778308967
1748.0,162.41207488434392
1750.0,81.77300121067168
1752.0,84.48505076417912
1754.0,152.00229386722418
1756.0,51.9061964174314
1758.0,52.92788004346842
1760.0,111.02511942102164
1762.0,74.82592023344185
1764.0,50.50195133743799
1766.0,121.24847660450625
1768.0,19.503388956142476
1770.0,24.560617012392072
1772.0,87.00623052334265
1774.0,57.63263245800521
1776.0,32.57128016084644
1778.0,32.266515684697076
1780.0,52.625873455197734
1782.0,57.2931861937228
1784.0,41.304298408313
1786.0,80.4688011757074
1788.0,48.041674081996625
1790.0,45.7678919185634
1792.0,118.35489887228123
1794.0,87.34800510495823
1796.0,70.68276614611582
1798.0,119.77438230711857
1800.0,91.29597878379036
1802.0,51.392869958668385
1804.0,156.8317793230967
1806.0,107.04776436872031
1808.0,65.2964848551397
1810.0,131.07585528867975
1812.0,138.0781939787455
1814.0,106.60575270159292
1816.0,78.6977169906691
1818.0,79.12941885367579
1820.0,53.36988953085388
1822.0,71.71110259865006
1824.0,134.2186757722506
1826.0,127.33588914751239
1828.0,41.281016064537695
1830.0,66.80670865816668
1832.0,50.85150421088935
1834.0,39.0275842774651
1836.0,74.22427716140484
1838.0,50.30695664812673
1840.0,94.34796461664837
1842.0,107.7723704089536
1844.0,78.31518139439181
1846.0,54.28532917379598
1848.0,52.76299398637262
1850.0,56.28592811957971
1852.0,110.13154799706246
1854.0,143.5892447054904
1856.0,79.9018511248475
1858.0,110.60693848073639
1860.0,131.17037509169333
1862.0,133.88111454736776
1864.0,147.64320917895876
1866.0,152.76620597661616
1868.0,182.5620861715262
1870.0,186.40622465748174
1872.0,181.40139182442306
1874.0,230.8616268299258
1876.0,236.37629036188883
1878.0,178.2801213352971
1880.0,178.17976297334246
1882.0,263.5893473502668
1884.0,198.52096324791404
1886.0,134.64268496499395
1888.0,235.61432969431914
1890.0,231.76005578464964
1892.0,7.555520684606054
1894.0,170.88808716929165
1896.0,100.18588529324232
1898.0,60.859831184483106
1900.0,191.53103354478773
1902.0,6.334951181199763
1904.0,95.21618455192052
1906.0,141.43946553558843
1908.0,64.88038199948552
1910.0,139.41720317720223
1912.0,155.39629149321013
1914.0,116.0490003988821
1916.0,101.28301872624947
1918.0,88.64503253925379
1920.0,175.28150673359775
1922.0,131.88371251464628
1924.0,132.68348956018812
1926.0,151.81129952061096
1928.0,125.18787781168936
1930.0,41.80401302447554
1932.0,116.66018262990976
1934.0,160.85012154705333
1936.0,129.0177411540678
1938.0,142.79846109248166
1940.0,113.91387976674474
1942.0,163.8251506836719
1944.0,214.1949183050316
1946.0,121.8291106454931
1948.0,215.9418998912423
1950.0,157.6240786509813
1952.0,75.07752945271108
1954.0,154.5485469323863
1956.0,100.86890962888397
1958.0,174.79979248780091
1960.0,130.1554996030489
1962.0,76.12089281651498
1964.0,152.12484715549513
1966.0,69.11815845908794
1968.0,164.26735422688645
1970.0,228.6556378427343
1972.0,91.32748055117119
1974.0,82.49619148742072
1976.0,152.24924239732377
1978.0,72.90883975944493
1980.0,26.81992857444922
1982.0,125.45453273516603
1984.0,13.154415460675477
1986.0,106.07319707069374
1988.0,107.41346077325565
1990.0,20.117890080885115
1992.0,127.58882732553025
1994.0,68.97566497656763
1996.0,10.430323046709955
1998.0,95.65372634508763
2000.0,129.1412609208069
2002.0,154.8198530435554
2004.0,161.48820685583513
2006.0,153.88200479833324
2008.0,155.95702499700576
2010.0,162.43840345749513
2012.0,157.4108962079893
2014.0,161.3791501984411
2016.0,142.02188453379125
2018.0,163.78122206127964
2020.0,163.78560186424374
2022.0,181.1270101834319
2024.0,138.97607766030936
2026.0,169.43027241546739
2028.0,170.02818145701366
2030.0,152.58218266437405
2032.0,143.36160757265407
2034.0,148.82869311272253
2036.0,142.94850620943004
2038.0,135.14361203586589
2040.0,139.2226332889187
2042.0,138.54495634065546
2044.0,170.61322585411716
2046.0,129.71237705633862
2048.0,133.54159101927902
2050.0,155.0012236402152
2052.0,160.37249725592923
2054.0,167.5569187520704
2056.0,158.6240309562529
2058.0,136.77706392505638
2060.0,133.85795040835237
2062.0,104.15511768908942
2064.0,121.90643513244814
2066.0,150.36677074557102
2068.0,136.74042769957754
2070.0,111.69869782897881
2072.0,114.29164700607637
2074.0,129.49072599970648
2076.0,101.93439719740289
2078.0,94.28078381610194
2080.0,96.31226677040715
2082.0,83.11987822304435
2084.0,74.53367872867784
2086.0,47.70056912516145
2088.0,39.41909367460599
2090.0,57.67967708561717
2092.0,57.179824798175254
2094.0,49.76178893654035
2096.0,89.33459387481003
2098.0,107.54736788319636
2100.0,119.54145268872365
2102.0,102.54673911994347
2104.0,126.7722553545051
2106.0,158.38900411733448
2108.0,110.39029297672975
2110.0,138.33809562770577
2112.0,170.634129639371
2114.0,152.48083001310854
2116.0,115.27911907947552
2118.0,128.04353308602637
2120.0,138.85662025362285
2122.0,128.1589825716103
2124.0,124.53690610633362
2126.0,144.4861650974082
2128.0,139.7230974715652
2130.0,196.98085640789634
2132.0,184.61388623204823
2134.0,171.83455100106147
2136.0,223.60071731002915
2138.0,161.19786698007556
2140.0,178.68651999944993
2142.0,189.20414592909108
2144.0,191.80305099148953
2146.0,204.34711638073995
2148.0,228.96795477936564
2150.0,199.84118183341516
2152.0,180.6461460089975
2154.0,176.31274888673795
2156.0,189.20315465465646
2158.0,204.31222222419936
2160.0,177.67444464267894
2162.0,183.70145947424686
2164.0,173.77427156619143
2166.0,174.12234795320074
2168.0,172.68289383033252
2170.0,141.58869610181503
2172.0,160.30587158235159
2174.0,174.12986529848752
2176.0,120.26185506902581
2178.0,184.1091314185382
2180.0,184.7318003040544
2182.0,123.79716861421771
2184.0,152.50915095110295
2186.0,146.4962167311608
2188.0,115.29026898449911
2190.0,158.53421596780063
2192.0,199.5714504920233
2194.0,146.493020185345
2196.0,109.16637412409139
2198.0,139.617741909712
2200.0,138.16684087760703
2202.0,125.4872024146531
2204.0,143.69406132732118
2206.0,179.00459576017005
2208.0,165.60751580471106
2210.0,149.33220576851693
2212.0,147.9222017715738
2214.0,152.40301869855557
2216.0,136.33625860334274
2218.0,154.27809993655615
2220.0,178.10814872604212
2222.0,158.68902098292008
2224.0,125.92083838428329
2226.0,130.46151688841408
2228.0,181.34050654799026
2230.0,154.73165236427792
2232.0,151.57216990421452
2234.0,195.89930280814045
2236.0,158.91621906485904
2238.0,151.20721783733097
2240.0,164.12757126690718
2242.0,148.72449897971134
2244.0,114.73929412245046
2246.0,163.35660776935936
2248.0,160.08890394128497
2250.0,150.50881986328247
2252.0,132.99205800443875
2254.0,146.01291604515302
2256.0,147.33008524403178
2258.0,143.25405983910616
2260.0,139.93946139294988
2262.0,177.51732654394777
2264.0,176.96757974298566
2266.0,143.544739805625
2268.0,144.84068541912782
2270.0,153.05048441733504
2272.0,131.9933730105704
2274.0,125.7481851951436
2276.0,131.96568982060793
2278.0,120.24041499536662
2280.0,137.9391862859501
2282.0,139.7000153559894
2284.0,121.79814837216266
2286.0,117.54330963895195
2288.0,147.62432331738654
2290.0,124.53239150429143
2292.0,131.1373711116911
2294.0,136.92561291850333
2296.0,141.76396440569397
2298.0,122.79798190409008
2300.0,125.02497314161138
2302.0,157.45578821302996
2304.0,176.40133377174843
2306.0,131.71963439371606
2308.0,174.61699764790865
2310.0,152.05240027884207
2312.0,131.68330728721276
2314.0,137.87326496873726
2316.0,143.80036597879987
2318.0,100.0680287751909
2320.0,77.8386037230721
2322.0,141.07364263978855
2324.0,109.77815069163965
2326.0,85.9969304768188
2328.0,81.02910688577555
2330.0,82.38044447465887
2332.0,63.35027983530553
2334.0,85.17470994113246
2336.0,79.34751388439767
2338.0,72.64638136141572
2340.0,65.55015074891628
2342.0,73.98299093637505
2344.0,116.6012326623891
2346.0,97.34668739886946
2348.0,77.49770117310192
2350.0,77.64498219619512
2352.0,64.46630560497738
2354.0,78.71920910208107
2356.0,89.34782501591859
2358.0,91.64244416324422
2360.0,96.46478049061328
2362.0,98.38150107750084
2364.0,68.98406698081475
2366.0,78.13065348745188
2368.0,126.5834738049388
2370.0,70.63464508195509
2372.0,53.87225897262762
2374.0,79.26369790844208
2376.0,88.94970675387678
2378.0,93.70197103524866
2380.0,90.68145021822295
2382.0,59.30871835748841
2384.0,10.604118721799308
2386.0,45.73611325697773
2388.0,77.77330162764261
2390.0,37.7958807713163
2392.0,30.184816371129575
2394.0,44.92345554893843
2396.0,15.321717659373844
2398.0,0.7271728338163086
2400.0,-0.4769533455202808
2402.0,14.009746642544803
2404.0,8.662709909139595
2406.0,16.898916642755978
2408.0,26.045818527124084
2410.0,21.559486176583384
2412.0,27.73103163047084
2414.0,46.249878204648624
2416.0,27.251017127540983
2418.0,24.603059932552164
2420.0,11.141441455727737
2422.0,36.174761010427325
2424.0,82.52239784811971
2426.0,75.71340369515835
2428.0,71.34648084540474
2430.0,78.09136743352296
2432.0,75.0783961498279
2434.0,78.58172386243037
2436.0,126.64419126861934
2438.0,115.24128438662595
2440.0,78.76277246070913
2442.0,127.7358726435887
2444.0,113.56013980681432
2446.0,100.49420685170895
2448.0,74.56123672124929
2450.0,112.59935929635395
2452.0,115.88712090421917
2454.0,87.99404377983372
2456.0,93.93883222222235
2458.0,118.95094337457881
2460.0,108.73812163437799
2462.0,101.81291941302796
2464.0,129.89097015633166
2466.0,107.94319353180151
2468.0,111.34139895604736
2470.0,102.9940806455142
2472.0,135.2679513247038
2474.0,134.7689204507038
2476.0,121.19624490293252
2478.0,86.6219827234368
2480.0,89.49289860926984
2482.0,78.64577971347535
2484.0,60.28067280572555
2486.0,79.60722103071154
2488.0,105.89053269829377
2490.0,91.93856112293099
2492.0,36.4038641599128
2494.0,102.90848876157305
2496.0,78.63836348126412
2498.0,44.953271007039376
2500.0,79.20017692013495
